Dataset,TechniqueType,QueryIndex,Metric,QueryId,MetricScore
Ebt,Hybrid,4,AUC,7,0.837011884550085
Ebt,Hybrid,6,AUC,9,0.7877758913412564
Ebt,Hybrid,11,AUC,14,0.7198641765704584
Ebt,Hybrid,19,AUC,22,0.7402376910016978
Ebt,Hybrid,18,AUC,21,0.8217317487266554
Ebt,Hybrid,17,AUC,20,0.8743633276740238
Ebt,Hybrid,21,LAG_NORMALIZED_INVERTED,24,0.793010752688172
Ebt,Hybrid,13,LAG_NORMALIZED_INVERTED,16,0.6129032258064515
Ebt,Hybrid,3,LAG_NORMALIZED_INVERTED,6,0.7150537634408602
Ebt,Hybrid,5,LAG_NORMALIZED_INVERTED,8,0.7446236559139785
Ebt,Hybrid,2,LAG_NORMALIZED_INVERTED,4,0.631720430107527
Ebt,Hybrid,11,LAG_NORMALIZED_INVERTED,14,0.6370967741935485
Ebt,Hybrid,19,LAG_NORMALIZED_INVERTED,22,0.6693548387096775
Ebt,Hybrid,13,AUC,16,0.7037351443123938
Ebt,Hybrid,20,LAG_NORMALIZED_INVERTED,23,0.6586021505376345
Ebt,Hybrid,14,LAG_NORMALIZED_INVERTED,17,0.6290322580645162
Ebt,Hybrid,8,AUC,11,0.8030560271646858
Ebt,Hybrid,16,AUC,19,0.8675721561969439
Ebt,Hybrid,3,AUC,6,0.767402376910017
Ebt,Hybrid,15,LAG_NORMALIZED_INVERTED,18,0.8333333333333333
Ebt,Hybrid,16,LAG_NORMALIZED_INVERTED,19,0.8736559139784946
Ebt,Hybrid,15,AUC,18,0.8421052631578947
Ebt,Hybrid,18,LAG_NORMALIZED_INVERTED,21,0.8010752688172043
Ebt,Direct,15,LAG_NORMALIZED_INVERTED,18,0.7338709677419355
Ebt,Direct,14,LAG_NORMALIZED_INVERTED,17,0.5295698924731183
Ebt,Transitive,1,AUC,3,0.731748726655348
Ebt,Direct,13,LAG_NORMALIZED_INVERTED,16,0.49193548387096786
Ebt,Direct,12,LAG_NORMALIZED_INVERTED,15,0.532258064516129
Ebt,Hybrid,20,AUC,23,0.733446519524618
Ebt,Transitive,2,AUC,4,0.7453310696095076
Ebt,Direct,11,LAG_NORMALIZED_INVERTED,14,0.5672043010752688
Ebt,Transitive,17,AP,20,0.8815481895474694
Ebt,Transitive,11,AP,14,0.7663660067360356
Ebt,Transitive,10,AP,13,0.7736324337938106
Ebt,Transitive,9,AP,12,0.8378871003991171
Ebt,Transitive,21,AP,24,0.8706220405569935
Ebt,Transitive,16,AUC,19,0.7775891341256367
Ebt,Hybrid,1,LAG_NORMALIZED_INVERTED,3,0.6559139784946237
Ebt,Hybrid,9,LAG_NORMALIZED_INVERTED,12,0.6370967741935485
Ebt,Hybrid,7,AUC,10,0.8163265306122449
Ebt,Transitive,9,AUC,12,0.7521222410865875
Ebt,Transitive,1,AP,3,0.8456625683083938
Ebt,Transitive,7,AUC,10,0.7346938775510204
Ebt,Direct,10,AP,13,0.7131569727535141
Ebt,Transitive,16,LAG_NORMALIZED_INVERTED,19,0.728494623655914
Ebt,Direct,5,AP,8,0.8724701210538137
Ebt,Direct,6,AP,9,0.87357491591507
Ebt,Direct,7,AP,10,0.5
Ebt,Direct,8,AP,11,0.8975423253154544
Ebt,Transitive,19,AUC,22,0.767402376910017
Ebt,Transitive,21,AUC,24,0.7741935483870968
Ebt,Transitive,15,AUC,18,0.7741935483870968
Ebt,Transitive,3,LAG_NORMALIZED_INVERTED,6,0.7016129032258065
Ebt,Direct,16,AUC,19,0.8616298811544991
Ebt,Direct,11,AUC,14,0.6791171477079796
Ebt,Direct,12,AUC,15,0.6570458404074703
Ebt,Direct,13,AUC,16,0.6264855687606112
Ebt,Direct,14,AUC,17,0.6536502546689305
Ebt,Direct,15,AUC,18,0.7945670628183362
Ebt,Direct,17,AUC,20,0.8285229202037352
Ebt,Direct,18,AUC,21,0.8251273344651953
Ebt,Direct,19,AUC,22,0.6943972835314093
Ebt,Direct,20,AUC,23,0.7317487266553481
Ebt,Direct,21,AUC,24,0.7775891341256368
Ebt,Direct,0,AUC,2,0.7139219015280135
Ebt,Direct,9,AUC,12,0.66723259762309
Ebt,Direct,8,AUC,11,0.8064516129032259
Ebt,Direct,7,AUC,10,0.979591836734694
Ebt,Direct,6,AUC,9,0.7741935483870969
Ebt,Direct,10,AUC,13,0.6740237691001698
Ebt,Direct,1,AUC,3,0.6383701188455009
Ebt,Direct,2,AUC,4,0.6129032258064516
Ebt,Transitive,14,LAG_NORMALIZED_INVERTED,17,0.6612903225806452
Ebt,Direct,3,AUC,6,0.7385398981324278
Ebt,Direct,1,AP,3,0.7746670990429756
Ebt,Direct,2,AP,4,0.7200139495645337
Ebt,Direct,12,AP,15,0.7220578136980353
Ebt,Direct,13,AP,16,0.7042641366437233
Ebt,Direct,14,AP,17,0.7224392532860275
Ebt,Direct,15,AP,18,0.8561141044081046
Ebt,Direct,17,AP,20,0.8848184416289998
Ebt,Direct,18,AP,21,0.8731420469366933
Ebt,Direct,19,AP,22,0.8069480661653338
Ebt,Transitive,18,AUC,21,0.7623089983022071
Ebt,Transitive,13,LAG_NORMALIZED_INVERTED,16,0.6666666666666667
Ebt,Direct,11,AP,14,0.7099780455697976
Ebt,Transitive,21,LAG_NORMALIZED_INVERTED,24,0.7231182795698925
Ebt,Transitive,18,LAG_NORMALIZED_INVERTED,21,0.706989247311828
Ebt,Transitive,19,LAG_NORMALIZED_INVERTED,22,0.7123655913978495
Ebt,Transitive,20,LAG_NORMALIZED_INVERTED,23,0.7231182795698925
Ebt,Transitive,12,LAG_NORMALIZED_INVERTED,15,0.6666666666666667
Ebt,Transitive,17,LAG_NORMALIZED_INVERTED,20,0.75
Ebt,Transitive,11,LAG_NORMALIZED_INVERTED,14,0.6344086021505377
Ebt,Direct,9,AP,12,0.7840629847119809
Ebt,Transitive,10,AUC,13,0.735144312393888
Ebt,Transitive,11,AUC,14,0.7181663837011885
Ebt,Transitive,17,AUC,20,0.7911714770797962
Ebt,Transitive,12,AUC,15,0.736842105263158
Ebt,Transitive,20,AUC,23,0.7741935483870968
Ebt,Direct,16,AP,19,0.9108082602705924
Ebt,Direct,20,AP,23,0.8361420412425897
Ebt,Direct,21,AP,24,0.8471272094064148
Ebt,Direct,0,AP,2,0.8068055921241777
Ebt,Direct,4,AP,7,0.8761987410268051
Ebt,Direct,3,AP,6,0.7854456357597611
Ebt,Transitive,4,AP,7,0.8698828285404399
Ebt,Direct,4,AUC,7,0.7979626485568763
Ebt,Direct,5,AUC,8,0.7860780984719864
Ebt,Direct,8,LAG_NORMALIZED_INVERTED,11,0.782258064516129
Ebt,Hybrid,17,AP,20,0.9181740156232858
Ebt,Hybrid,20,AP,23,0.8532173700463416
Ebt,Hybrid,18,AP,21,0.8791026649440995
Ebt,Hybrid,19,AP,22,0.8494715664949244
Ebt,Hybrid,11,AP,14,0.7668179313113824
Ebt,Hybrid,14,AP,17,0.7771437515465974
Ebt,Direct,6,LAG_NORMALIZED_INVERTED,9,0.696236559139785
Ebt,Direct,5,LAG_NORMALIZED_INVERTED,8,0.7338709677419355
Ebt,Direct,4,LAG_NORMALIZED_INVERTED,7,0.7661290322580645
Ebt,Direct,3,LAG_NORMALIZED_INVERTED,6,0.6612903225806452
Ebt,Direct,2,LAG_NORMALIZED_INVERTED,4,0.5483870967741935
Ebt,Direct,1,LAG_NORMALIZED_INVERTED,3,0.4892473118279571
Ebt,Direct,10,LAG_NORMALIZED_INVERTED,13,0.564516129032258
Ebt,Direct,7,LAG_NORMALIZED_INVERTED,10,1.0
Ebt,Direct,20,LAG_NORMALIZED_INVERTED,23,0.653225806451613
Ebt,Direct,19,LAG_NORMALIZED_INVERTED,22,0.5483870967741935
Ebt,Direct,18,LAG_NORMALIZED_INVERTED,21,0.8064516129032258
Ebt,Transitive,8,LAG_NORMALIZED_INVERTED,11,0.739247311827957
Ebt,Transitive,7,LAG_NORMALIZED_INVERTED,10,1.1102230246251565e-16
Ebt,Transitive,6,LAG_NORMALIZED_INVERTED,9,0.7419354838709677
Ebt,Direct,17,LAG_NORMALIZED_INVERTED,20,0.7876344086021505
Ebt,Transitive,0,LAG_NORMALIZED_INVERTED,2,0.6612903225806452
Ebt,Transitive,4,LAG_NORMALIZED_INVERTED,7,0.7150537634408602
Ebt,Transitive,5,LAG_NORMALIZED_INVERTED,8,0.7338709677419355
Ebt,Transitive,10,LAG_NORMALIZED_INVERTED,13,0.6612903225806452
Ebt,Hybrid,8,LAG_NORMALIZED_INVERTED,11,0.7688172043010753
Ebt,Transitive,0,AUC,2,0.7385398981324278
Ebt,Transitive,5,AUC,8,0.7809847198641766
Ebt,Transitive,8,AUC,11,0.7826825127334465
Ebt,Hybrid,15,AP,18,0.8817205233875605
Ebt,Hybrid,13,AP,16,0.7627071282294362
Ebt,Hybrid,12,AP,15,0.7970522506918883
Ebt,Hybrid,10,AP,13,0.7745568249706563
Ebt,Direct,9,LAG_NORMALIZED_INVERTED,12,0.5510752688172043
Ebt,Direct,16,LAG_NORMALIZED_INVERTED,19,0.8521505376344085
Ebt,Direct,0,LAG_NORMALIZED_INVERTED,2,0.6102150537634408
Ebt,Direct,21,LAG_NORMALIZED_INVERTED,24,0.6935483870967742
Ebt,Transitive,5,AP,8,0.8773790246832927
Ebt,Transitive,8,AP,11,0.8840538809447377
Ebt,Transitive,7,AP,10,0.0714285714285714
Ebt,Transitive,6,AP,9,0.8815252490617254
Ebt,Transitive,0,AP,2,0.8514943997262059
Ebt,Transitive,15,LAG_NORMALIZED_INVERTED,18,0.7231182795698925
Ebt,Transitive,14,AUC,17,0.735144312393888
Ebt,Transitive,13,AUC,16,0.7385398981324278
Ebt,Transitive,3,AP,6,0.8519346280002744
Ebt,Transitive,2,AP,4,0.7955949894144771
Ebt,Transitive,6,AUC,9,0.7860780984719864
Ebt,Transitive,2,LAG_NORMALIZED_INVERTED,4,0.6774193548387097
Ebt,Transitive,9,LAG_NORMALIZED_INVERTED,12,0.6881720430107527
Ebt,Transitive,4,AUC,7,0.7691001697792869
Ebt,Hybrid,2,AP,4,0.7810396561273593
Ebt,Hybrid,1,AP,3,0.8476986826559685
Ebt,Hybrid,0,AP,2,0.8571896205644405
Ebt,Hybrid,9,AP,12,0.8226303821249676
Ebt,Hybrid,21,AP,24,0.8743521353889938
Ebt,Hybrid,3,AP,6,0.838795172640068
Ebt,Hybrid,4,AP,7,0.8962021398353213
Ebt,Hybrid,6,AP,9,0.883594487363988
Ebt,Hybrid,16,AP,19,0.9148067119909334
Ebt,Hybrid,7,AP,10,0.1
Ebt,Hybrid,8,AP,11,0.8994902770939954
Ebt,Hybrid,5,AP,8,0.8838133872846381
Ebt,Transitive,1,LAG_NORMALIZED_INVERTED,3,0.6612903225806452
Ebt,Hybrid,17,LAG_NORMALIZED_INVERTED,20,0.8844086021505376
