dataset,percent,iteration,metric,value
EasyClinic,1.0,65,AUC,0.9992114808389844
EasyClinic,1.0,34,AUC,0.9992114808389844
EasyClinic,1.0,35,AUC,0.9992114808389844
EasyClinic,1.0,36,AUC,0.9992114808389844
EasyClinic,1.0,37,AUC,0.9992114808389844
EasyClinic,1.0,38,AUC,0.9992114808389844
EasyClinic,1.0,39,AUC,0.9992114808389844
EasyClinic,1.0,40,AUC,0.9992114808389844
EasyClinic,1.0,41,AUC,0.9992114808389844
EasyClinic,1.0,42,AUC,0.9992114808389844
EasyClinic,1.0,43,AUC,0.9992114808389844
EasyClinic,1.0,44,AUC,0.9992114808389844
EasyClinic,1.0,45,AUC,0.9992114808389844
EasyClinic,1.0,46,AUC,0.9992114808389844
EasyClinic,1.0,47,AUC,0.9992114808389844
EasyClinic,1.0,48,AUC,0.9992114808389844
EasyClinic,1.0,49,AUC,0.9992114808389844
EasyClinic,1.0,50,AUC,0.9992114808389844
EasyClinic,1.0,64,AUC,0.9992114808389844
EasyClinic,1.0,63,AUC,0.9992114808389844
EasyClinic,1.0,62,AUC,0.9992114808389844
EasyClinic,1.0,61,AUC,0.9992114808389844
EasyClinic,1.0,60,AUC,0.9992114808389844
EasyClinic,1.0,59,AUC,0.9992114808389844
EasyClinic,1.0,32,AUC,0.9992114808389844
EasyClinic,1.0,58,AUC,0.9992114808389844
EasyClinic,1.0,56,AUC,0.9992114808389844
EasyClinic,1.0,55,AUC,0.9992114808389844
EasyClinic,1.0,54,AUC,0.9992114808389844
EasyClinic,1.0,53,AUC,0.9992114808389844
EasyClinic,1.0,52,AUC,0.9992114808389844
EasyClinic,1.0,51,AUC,0.9992114808389844
EasyClinic,1.0,57,AUC,0.9992114808389844
EasyClinic,0.8,24,AUC,0.9948552356379636
EasyClinic,0.9,63,AUC,0.9973267907787208
EasyClinic,0.9,60,AUC,0.9982600872283164
EasyClinic,0.8,61,AUC,0.9891106796518104
EasyClinic,0.8,62,AUC,0.994082228329296
EasyClinic,0.8,63,AUC,0.9965150038391836
EasyClinic,0.8,64,AUC,0.9930739579266858
EasyClinic,0.8,65,AUC,0.9955274159063704
EasyClinic,0.8,66,AUC,0.9948267972419929
EasyClinic,0.8,67,AUC,0.9952094229332396
EasyClinic,0.8,68,AUC,0.991853692208655
EasyClinic,0.8,69,AUC,0.996907970765329
EasyClinic,0.8,70,AUC,0.9932833679333818
EasyClinic,0.8,71,AUC,0.9971794281814162
EasyClinic,0.8,72,AUC,0.9950879134231814
EasyClinic,0.8,73,AUC,0.993671164242078
EasyClinic,0.8,74,AUC,0.9953619561479934
EasyClinic,0.8,60,AUC,0.9945475838997314
EasyClinic,0.8,75,AUC,0.9952688850339064
EasyClinic,0.8,77,AUC,0.9970941129935031
EasyClinic,0.8,78,AUC,0.9938521358528029
EasyClinic,0.8,79,AUC,0.9975620538726632
EasyClinic,0.8,80,AUC,0.9969881153357928
EasyClinic,0.8,81,AUC,0.9967942171814448
EasyClinic,0.8,82,AUC,0.99488108872521
EasyClinic,0.8,83,AUC,0.997484494610924
EasyClinic,0.8,84,AUC,0.9954808803493268
EasyClinic,0.8,85,AUC,0.9926965028528882
EasyClinic,0.8,86,AUC,0.9954498566446311
EasyClinic,0.8,87,AUC,0.9959410653023132
EasyClinic,0.8,88,AUC,0.9980920421612148
EasyClinic,0.8,89,AUC,0.995465368496979
EasyClinic,0.8,90,AUC,0.9963547146982557
EasyClinic,0.8,76,AUC,0.9933997068259904
EasyClinic,0.8,59,AUC,0.9972569874431556
EasyClinic,0.8,58,AUC,0.9950206953963407
EasyClinic,0.8,57,AUC,0.9939917425239336
EasyClinic,0.8,26,AUC,0.9974663974498515
EasyClinic,0.8,27,AUC,0.9960367217251248
EasyClinic,0.8,28,AUC,0.9971768428726916
EasyClinic,0.8,29,AUC,0.9940124249937304
EasyClinic,0.8,30,AUC,0.9939917425239336
EasyClinic,0.8,31,AUC,0.9967166579197057
EasyClinic,0.8,32,AUC,0.993433315839411
EasyClinic,0.8,33,AUC,0.993267856081034
EasyClinic,0.8,34,AUC,0.9962280345707484
EasyClinic,0.8,35,AUC,0.9966985607586332
EasyClinic,0.8,36,AUC,0.9944441715507456
EasyClinic,0.8,37,AUC,0.9978360965974752
EasyClinic,0.8,38,AUC,0.9961478900002844
EasyClinic,0.8,39,AUC,0.9941933966044556
EasyClinic,0.8,40,AUC,0.9959643330808348
EasyClinic,0.8,41,AUC,0.994679434644688
EasyClinic,0.8,42,AUC,0.9951292783627756
EasyClinic,0.8,56,AUC,0.9961659871613568
EasyClinic,0.8,55,AUC,0.9962306198794728
EasyClinic,0.8,54,AUC,0.9960470629600232
EasyClinic,0.8,53,AUC,0.9941416904299628
EasyClinic,0.8,52,AUC,0.99326010015486
EasyClinic,0.8,51,AUC,0.994824211933268
EasyClinic,0.8,91,AUC,0.994449342168195
EasyClinic,0.8,50,AUC,0.9927792327320768
EasyClinic,0.8,48,AUC,0.996380567785502
EasyClinic,0.8,47,AUC,0.9953257618258484
EasyClinic,0.8,46,AUC,0.9943304179668616
EasyClinic,0.8,45,AUC,0.9930636166917872
EasyClinic,0.8,44,AUC,0.9978774615370694
EasyClinic,0.8,43,AUC,0.9957006315909214
EasyClinic,0.8,49,AUC,0.9947388967453548
EasyClinic,0.9,62,AUC,0.9976551249867502
EasyClinic,0.8,92,AUC,0.9953438589869208
EasyClinic,0.8,94,AUC,0.9955532689936168
EasyClinic,0.9,30,AUC,0.9974534709062284
EasyClinic,0.9,31,AUC,0.9978464378323738
EasyClinic,0.9,32,AUC,0.9978929733894172
EasyClinic,0.9,33,AUC,0.9981644308055048
EasyClinic,0.9,34,AUC,0.9970372362015608
EasyClinic,0.9,35,AUC,0.9965873924834734
EasyClinic,0.9,36,AUC,0.9981489189531568
EasyClinic,0.9,37,AUC,0.9966571958190388
EasyClinic,0.9,38,AUC,0.9981437483357076
EasyClinic,0.9,39,AUC,0.9979653620337072
EasyClinic,0.9,40,AUC,0.9958867738190956
EasyClinic,0.9,41,AUC,0.9978024875840548
EasyClinic,0.9,42,AUC,0.9983454024162296
EasyClinic,0.9,43,AUC,0.9981411630269827
EasyClinic,0.9,29,AUC,0.9978490231410984
EasyClinic,0.9,44,AUC,0.9972699139867788
EasyClinic,0.9,46,AUC,0.998335061181331
EasyClinic,0.9,47,AUC,0.9983221346377076
EasyClinic,0.9,48,AUC,0.998097212778664
EasyClinic,0.9,49,AUC,0.9973707410270396
EasyClinic,0.9,50,AUC,0.9984410588390412
EasyClinic,0.9,51,AUC,0.997815414127678
EasyClinic,0.9,52,AUC,0.9982755990806642
EasyClinic,0.9,53,AUC,0.9989219262618244
EasyClinic,0.9,54,AUC,0.9970708452149812
EasyClinic,0.9,55,AUC,0.9981799426578524
EasyClinic,0.9,56,AUC,0.9977611226444608
EasyClinic,0.9,57,AUC,0.9983583289598528
EasyClinic,0.9,58,AUC,0.9979731179598812
EasyClinic,0.9,59,AUC,0.9984772531611864
EasyClinic,0.9,45,AUC,0.9982083810538236
EasyClinic,0.9,28,AUC,0.9986685660068098
EasyClinic,0.9,27,AUC,0.9982730137719396
EasyClinic,0.9,26,AUC,0.997613760047156
EasyClinic,0.8,95,AUC,0.9962021814835018
EasyClinic,0.8,96,AUC,0.9952120082419642
EasyClinic,0.8,97,AUC,0.996186669631154
EasyClinic,0.8,98,AUC,0.996856264590836
EasyClinic,0.8,99,AUC,0.9969907006445174
EasyClinic,0.9,0,AUC,0.9979188264766636
EasyClinic,0.9,1,AUC,0.99747673868475
EasyClinic,0.9,2,AUC,0.9979834591947798
EasyClinic,0.9,3,AUC,0.998500520939708
EasyClinic,0.9,4,AUC,0.998371255503476
EasyClinic,0.9,5,AUC,0.9961892549398786
EasyClinic,0.9,6,AUC,0.9985134474833312
EasyClinic,0.9,7,AUC,0.9973319613961702
EasyClinic,0.9,8,AUC,0.9986272010672156
EasyClinic,0.9,9,AUC,0.998823684530288
EasyClinic,0.9,10,AUC,0.9986272010672156
EasyClinic,0.9,11,AUC,0.9984177910605196
EasyClinic,0.9,25,AUC,0.9974172765840834
EasyClinic,0.9,24,AUC,0.9957368259130664
EasyClinic,0.9,23,AUC,0.9983945232819976
EasyClinic,0.9,22,AUC,0.9980118975907508
EasyClinic,0.9,21,AUC,0.9968898736042564
EasyClinic,0.9,20,AUC,0.9972518168257064
EasyClinic,0.8,93,AUC,0.996266814201618
EasyClinic,0.9,19,AUC,0.9977688785706346
EasyClinic,0.9,17,AUC,0.9974663974498514
EasyClinic,0.9,16,AUC,0.9975465420203152
EasyClinic,0.9,15,AUC,0.9972466462082568
EasyClinic,0.9,14,AUC,0.996452956429792
EasyClinic,0.9,13,AUC,0.997290596456576
EasyClinic,0.9,12,AUC,0.9975439567115908
EasyClinic,0.9,18,AUC,0.9949870863829204
EasyClinic,1.0,99,AUC,0.9992114808389844
EasyClinic,0.5,49,AUC,0.982924035873744
EasyClinic,0.5,47,AUC,0.9790253903169848
EasyClinic,0.1,72,AUC,0.8677795558956672
EasyClinic,0.1,73,AUC,0.8459983298905639
EasyClinic,0.1,74,AUC,0.8473168373401311
EasyClinic,0.1,75,AUC,0.8365697089717969
EasyClinic,0.1,76,AUC,0.8728002254389209
EasyClinic,0.1,77,AUC,0.8685706603654075
EasyClinic,0.1,78,AUC,0.8512620184539337
EasyClinic,0.1,79,AUC,0.8652356121106201
EasyClinic,0.1,80,AUC,0.8511637767223972
EasyClinic,0.1,81,AUC,0.8432139523941251
EasyClinic,0.1,82,AUC,0.8432889263471396
EasyClinic,0.1,83,AUC,0.8490360676420173
EasyClinic,0.1,84,AUC,0.8729553439623993
EasyClinic,0.1,85,AUC,0.8400598757500627
EasyClinic,0.1,71,AUC,0.8332630991129806
EasyClinic,0.1,86,AUC,0.8699770683116124
EasyClinic,0.1,88,AUC,0.8531027582658782
EasyClinic,0.1,89,AUC,0.8574693447017975
EasyClinic,0.1,90,AUC,0.8499874612526854
EasyClinic,0.1,91,AUC,0.8649279603723877
EasyClinic,0.1,92,AUC,0.8786016582170161
EasyClinic,0.1,93,AUC,0.846962650044855
EasyClinic,0.1,94,AUC,0.8719393176336151
EasyClinic,0.1,95,AUC,0.8435448719108792
EasyClinic,0.1,96,AUC,0.854186002621503
EasyClinic,0.1,97,AUC,0.8425831370653127
EasyClinic,0.1,98,AUC,0.8466524129978982
EasyClinic,0.1,99,AUC,0.861393843345803
EasyClinic,0.2,0,AUC,0.9207887259857136
EasyClinic,0.2,1,AUC,0.897438217584753
EasyClinic,0.1,87,AUC,0.8537723532255604
EasyClinic,0.2,2,AUC,0.9120607237313244
EasyClinic,0.1,70,AUC,0.8581130865742332
EasyClinic,0.1,68,AUC,0.8390257522602063
EasyClinic,0.1,38,AUC,0.8667092380836657
EasyClinic,0.1,39,AUC,0.8703338409156129
EasyClinic,0.1,40,AUC,0.826722268039638
EasyClinic,0.1,41,AUC,0.8633974576074002
EasyClinic,0.1,42,AUC,0.8692454259425388
EasyClinic,0.1,43,AUC,0.8505303760848602
EasyClinic,0.1,44,AUC,0.8506570562123675
EasyClinic,0.1,45,AUC,0.8583043994198566
EasyClinic,0.1,46,AUC,0.850582082259353
EasyClinic,0.1,47,AUC,0.8431131253538642
EasyClinic,0.1,48,AUC,0.8532656327155306
EasyClinic,0.1,49,AUC,0.8452951259174614
EasyClinic,0.1,50,AUC,0.8742143893112996
EasyClinic,0.1,51,AUC,0.8488318282527707
EasyClinic,0.1,69,AUC,0.8501891153332075
EasyClinic,0.1,52,AUC,0.8160966491813619
EasyClinic,0.1,54,AUC,0.82332000175801
EasyClinic,0.1,55,AUC,0.8338137698713292
EasyClinic,0.1,56,AUC,0.8305381837172086
EasyClinic,0.1,57,AUC,0.8458975028503029
EasyClinic,0.1,58,AUC,0.8502563333600481
EasyClinic,0.1,59,AUC,0.8646487470301266
EasyClinic,0.1,60,AUC,0.8578597263192185
EasyClinic,0.1,61,AUC,0.8614145258156003
EasyClinic,0.1,62,AUC,0.8595246651378875
EasyClinic,0.1,63,AUC,0.8759439608480847
EasyClinic,0.1,64,AUC,0.8204347972213102
EasyClinic,0.1,65,AUC,0.8462852991589991
EasyClinic,0.1,66,AUC,0.8529295425813272
EasyClinic,0.1,67,AUC,0.8337827461666334
EasyClinic,0.1,53,AUC,0.8535991375410095
EasyClinic,0.2,3,AUC,0.906238608483432
EasyClinic,0.2,4,AUC,0.9157008384156194
EasyClinic,0.2,5,AUC,0.895822399631852
EasyClinic,0.2,41,AUC,0.892218479269702
EasyClinic,0.2,42,AUC,0.9317762880654394
EasyClinic,0.2,43,AUC,0.9157861536035328
EasyClinic,0.2,44,AUC,0.910341493429438
EasyClinic,0.2,45,AUC,0.9013601309200336
EasyClinic,0.2,46,AUC,0.8987127747860011
EasyClinic,0.2,47,AUC,0.8835318419549071
EasyClinic,0.2,48,AUC,0.9144960845499364
EasyClinic,0.2,49,AUC,0.9042349942218348
EasyClinic,0.2,50,AUC,0.8946357429272417
EasyClinic,0.2,51,AUC,0.8928131002763695
EasyClinic,0.2,52,AUC,0.9069288859129112
EasyClinic,0.2,53,AUC,0.9172416824155056
EasyClinic,0.2,54,AUC,0.8780432315324933
EasyClinic,0.2,40,AUC,0.8986972629336532
EasyClinic,0.2,55,AUC,0.9079759359463913
EasyClinic,0.2,57,AUC,0.9232887195224416
EasyClinic,0.2,58,AUC,0.8895866349880169
EasyClinic,0.2,59,AUC,0.900134694584554
EasyClinic,0.2,60,AUC,0.913301671919152
EasyClinic,0.2,61,AUC,0.8904578840282211
EasyClinic,0.2,62,AUC,0.9065385042954904
EasyClinic,0.2,63,AUC,0.9007422421348446
EasyClinic,0.2,64,AUC,0.8866212858808536
EasyClinic,0.2,65,AUC,0.9029578517118622
EasyClinic,0.2,66,AUC,0.9119728232346866
EasyClinic,0.2,67,AUC,0.9027820507185864
EasyClinic,0.2,68,AUC,0.8938394678400522
EasyClinic,0.2,69,AUC,0.9110136736978446
EasyClinic,0.2,70,AUC,0.9067582555370848
EasyClinic,0.2,56,AUC,0.887466681833811
EasyClinic,0.2,39,AUC,0.9129810936372964
EasyClinic,0.2,38,AUC,0.9018151452555708
EasyClinic,0.2,37,AUC,0.8891290353437553
EasyClinic,0.2,6,AUC,0.9047029351009952
EasyClinic,0.2,7,AUC,0.8900804289544235
EasyClinic,0.2,8,AUC,0.9281542705422168
EasyClinic,0.2,9,AUC,0.9153518217377928
EasyClinic,0.2,10,AUC,0.8999511376651042
EasyClinic,0.2,11,AUC,0.9058327150136634
EasyClinic,0.2,12,AUC,0.9214686621802942
EasyClinic,0.2,13,AUC,0.8860628591963309
EasyClinic,0.2,14,AUC,0.9191392990193924
EasyClinic,0.2,15,AUC,0.9382576570381151
EasyClinic,0.2,16,AUC,0.913397328341964
EasyClinic,0.2,17,AUC,0.9200105480595964
EasyClinic,0.2,18,AUC,0.9441573315477466
EasyClinic,0.2,19,AUC,0.9230250180325285
EasyClinic,0.2,20,AUC,0.8678829682446527
EasyClinic,0.2,21,AUC,0.9124640318923684
EasyClinic,0.2,22,AUC,0.8832086783643269
EasyClinic,0.2,36,AUC,0.9295555078709724
EasyClinic,0.2,35,AUC,0.906261876261954
EasyClinic,0.2,34,AUC,0.8929501216387755
EasyClinic,0.2,33,AUC,0.9224484941869332
EasyClinic,0.2,32,AUC,0.8980948860008119
EasyClinic,0.2,31,AUC,0.9158585422478224
EasyClinic,0.1,37,AUC,0.8510345112861651
EasyClinic,0.2,30,AUC,0.8950209539272131
EasyClinic,0.2,28,AUC,0.8999692348261767
EasyClinic,0.2,27,AUC,0.908156907557116
EasyClinic,0.2,26,AUC,0.9032732593762683
EasyClinic,0.2,25,AUC,0.9058146178525908
EasyClinic,0.2,24,AUC,0.9050312693090244
EasyClinic,0.2,23,AUC,0.8850002973105033
EasyClinic,0.2,29,AUC,0.8946926197191837
EasyClinic,0.1,36,AUC,0.8702847200498447
EasyClinic,0.1,35,AUC,0.8664713896809988
EasyClinic,0.1,34,AUC,0.8588524848694807
EasyClinic,0.0,35,AUC,0.7659390746145951
EasyClinic,0.0,36,AUC,0.7659390746145951
EasyClinic,0.0,37,AUC,0.7659390746145951
EasyClinic,0.0,38,AUC,0.7659390746145951
EasyClinic,0.0,39,AUC,0.7659390746145951
EasyClinic,0.0,40,AUC,0.7659390746145951
EasyClinic,0.0,41,AUC,0.7659390746145951
EasyClinic,0.0,42,AUC,0.7659390746145951
EasyClinic,0.0,43,AUC,0.7659390746145951
EasyClinic,0.0,44,AUC,0.7659390746145951
EasyClinic,0.0,45,AUC,0.7659390746145951
EasyClinic,0.0,46,AUC,0.7659390746145951
EasyClinic,0.0,47,AUC,0.7659390746145951
EasyClinic,0.0,48,AUC,0.7659390746145951
EasyClinic,0.0,34,AUC,0.7659390746145951
EasyClinic,0.0,49,AUC,0.7659390746145951
EasyClinic,0.0,51,AUC,0.7659390746145951
EasyClinic,0.0,52,AUC,0.7659390746145951
EasyClinic,0.0,53,AUC,0.7659390746145951
EasyClinic,0.0,54,AUC,0.7659390746145951
EasyClinic,0.0,55,AUC,0.7659390746145951
EasyClinic,0.0,56,AUC,0.7659390746145951
EasyClinic,0.0,57,AUC,0.7659390746145951
EasyClinic,0.0,58,AUC,0.7659390746145951
EasyClinic,0.0,59,AUC,0.7659390746145951
EasyClinic,0.0,60,AUC,0.7659390746145951
EasyClinic,0.0,61,AUC,0.7659390746145951
EasyClinic,0.0,62,AUC,0.7659390746145951
EasyClinic,0.0,63,AUC,0.7659390746145951
EasyClinic,0.0,64,AUC,0.7659390746145951
EasyClinic,0.0,50,AUC,0.7659390746145951
EasyClinic,0.0,33,AUC,0.7659390746145951
EasyClinic,0.0,32,AUC,0.7659390746145951
EasyClinic,0.0,31,AUC,0.7659390746145951
EasyClinic,0.5,48,AUC,0.9835962161421504
EasyClinic,0.0,1,AUC,0.7659390746145951
EasyClinic,0.0,2,AUC,0.7659390746145951
EasyClinic,0.0,3,AUC,0.7659390746145951
EasyClinic,0.0,4,AUC,0.7659390746145951
EasyClinic,0.0,5,AUC,0.7659390746145951
EasyClinic,0.0,6,AUC,0.7659390746145951
EasyClinic,0.0,7,AUC,0.7659390746145951
EasyClinic,0.0,8,AUC,0.7659390746145951
EasyClinic,0.0,9,AUC,0.7659390746145951
EasyClinic,0.0,10,AUC,0.7659390746145951
EasyClinic,0.0,11,AUC,0.7659390746145951
EasyClinic,0.0,12,AUC,0.7659390746145951
EasyClinic,0.0,13,AUC,0.7659390746145951
EasyClinic,0.0,14,AUC,0.7659390746145951
EasyClinic,0.0,15,AUC,0.7659390746145951
EasyClinic,0.0,16,AUC,0.7659390746145951
EasyClinic,0.0,30,AUC,0.7659390746145951
EasyClinic,0.0,29,AUC,0.7659390746145951
EasyClinic,0.0,28,AUC,0.7659390746145951
EasyClinic,0.0,27,AUC,0.7659390746145951
EasyClinic,0.0,26,AUC,0.7659390746145951
EasyClinic,0.0,25,AUC,0.7659390746145951
EasyClinic,0.0,65,AUC,0.7659390746145951
EasyClinic,0.0,24,AUC,0.7659390746145951
EasyClinic,0.0,22,AUC,0.7659390746145951
EasyClinic,0.0,21,AUC,0.7659390746145951
EasyClinic,0.0,20,AUC,0.7659390746145951
EasyClinic,0.0,19,AUC,0.7659390746145951
EasyClinic,0.0,18,AUC,0.7659390746145951
EasyClinic,0.0,17,AUC,0.7659390746145951
EasyClinic,0.0,23,AUC,0.7659390746145951
EasyClinic,0.2,71,AUC,0.9123528636172088
EasyClinic,0.0,66,AUC,0.7659390746145951
EasyClinic,0.0,68,AUC,0.7659390746145951
EasyClinic,0.1,4,AUC,0.8561327400911578
EasyClinic,0.1,5,AUC,0.8477149748837258
EasyClinic,0.1,6,AUC,0.8460164270516364
EasyClinic,0.1,7,AUC,0.8789997957606107
EasyClinic,0.1,8,AUC,0.8637904245335456
EasyClinic,0.1,9,AUC,0.8557061641515922
EasyClinic,0.1,10,AUC,0.8577149490306384
EasyClinic,0.1,11,AUC,0.8723969172778767
EasyClinic,0.1,12,AUC,0.8559853774938535
EasyClinic,0.1,13,AUC,0.8666084110434048
EasyClinic,0.1,14,AUC,0.8642506094865319
EasyClinic,0.1,15,AUC,0.8674925866272322
EasyClinic,0.1,16,AUC,0.8493514753064237
EasyClinic,0.1,17,AUC,0.8534879692658499
EasyClinic,0.1,3,AUC,0.8556182636549545
EasyClinic,0.1,18,AUC,0.8594884708157426
EasyClinic,0.1,20,AUC,0.8323892647640518
EasyClinic,0.1,21,AUC,0.8564688302253615
EasyClinic,0.1,22,AUC,0.8377563656764072
EasyClinic,0.1,23,AUC,0.8378494367904943
EasyClinic,0.1,24,AUC,0.8429786893001828
EasyClinic,0.1,25,AUC,0.8491032856688581
EasyClinic,0.1,26,AUC,0.8449073296087652
EasyClinic,0.1,27,AUC,0.8667816267279557
EasyClinic,0.1,28,AUC,0.8367584365086956
EasyClinic,0.1,29,AUC,0.8605174236881497
EasyClinic,0.1,30,AUC,0.893774835121936
EasyClinic,0.1,31,AUC,0.8540567371852708
EasyClinic,0.1,32,AUC,0.8506131059640487
EasyClinic,0.1,33,AUC,0.8759620580091573
EasyClinic,0.1,19,AUC,0.8592816461177712
EasyClinic,0.1,2,AUC,0.878485319324407
EasyClinic,0.1,1,AUC,0.842552113360617
EasyClinic,0.1,0,AUC,0.8463085669375209
EasyClinic,0.0,69,AUC,0.7659390746145951
EasyClinic,0.0,70,AUC,0.7659390746145951
EasyClinic,0.0,71,AUC,0.7659390746145951
EasyClinic,0.0,72,AUC,0.7659390746145951
EasyClinic,0.0,73,AUC,0.7659390746145951
EasyClinic,0.0,74,AUC,0.7659390746145951
EasyClinic,0.0,75,AUC,0.7659390746145951
EasyClinic,0.0,76,AUC,0.7659390746145951
EasyClinic,0.0,77,AUC,0.7659390746145951
EasyClinic,0.0,78,AUC,0.7659390746145951
EasyClinic,0.0,79,AUC,0.7659390746145951
EasyClinic,0.0,80,AUC,0.7659390746145951
EasyClinic,0.0,81,AUC,0.7659390746145951
EasyClinic,0.0,82,AUC,0.7659390746145951
EasyClinic,0.0,83,AUC,0.7659390746145951
EasyClinic,0.0,84,AUC,0.7659390746145951
EasyClinic,0.0,85,AUC,0.7659390746145951
EasyClinic,0.0,99,AUC,0.7659390746145951
EasyClinic,0.0,98,AUC,0.7659390746145951
EasyClinic,0.0,97,AUC,0.7659390746145951
EasyClinic,0.0,96,AUC,0.7659390746145951
EasyClinic,0.0,95,AUC,0.7659390746145951
EasyClinic,0.0,94,AUC,0.7659390746145951
EasyClinic,0.0,67,AUC,0.7659390746145951
EasyClinic,0.0,93,AUC,0.7659390746145951
EasyClinic,0.0,91,AUC,0.7659390746145951
EasyClinic,0.0,90,AUC,0.7659390746145951
EasyClinic,0.0,89,AUC,0.7659390746145951
EasyClinic,0.0,88,AUC,0.7659390746145951
EasyClinic,0.0,87,AUC,0.7659390746145951
EasyClinic,0.0,86,AUC,0.7659390746145951
EasyClinic,0.0,92,AUC,0.7659390746145951
EasyClinic,0.2,72,AUC,0.882789858350935
EasyClinic,0.0,0,AUC,0.7659390746145951
EasyClinic,0.2,74,AUC,0.8853829230017503
EasyClinic,0.4,48,AUC,0.9578956621104908
EasyClinic,0.4,49,AUC,0.9390849558300004
EasyClinic,0.4,50,AUC,0.94456581032624
EasyClinic,0.4,51,AUC,0.962176933358497
EasyClinic,0.4,52,AUC,0.9315720486761926
EasyClinic,0.4,53,AUC,0.9509515228761044
EasyClinic,0.4,54,AUC,0.9728749408610632
EasyClinic,0.4,55,AUC,0.9616262626001484
EasyClinic,0.4,56,AUC,0.9709980067269732
EasyClinic,0.4,57,AUC,0.9746613891897902
EasyClinic,0.4,58,AUC,0.9748759698139352
EasyClinic,0.4,59,AUC,0.9664582046065032
EasyClinic,0.4,60,AUC,0.9711246868544808
EasyClinic,0.4,61,AUC,0.9698733974317544
EasyClinic,0.4,47,AUC,0.9530430376343392
EasyClinic,0.4,62,AUC,0.9685212809687668
EasyClinic,0.4,64,AUC,0.9506128474331762
EasyClinic,0.4,65,AUC,0.9496019917218416
EasyClinic,0.4,66,AUC,0.9469055147220404
EasyClinic,0.4,67,AUC,0.958650572258086
EasyClinic,0.4,68,AUC,0.9674561337742148
EasyClinic,0.4,69,AUC,0.9627017510295992
EasyClinic,0.4,70,AUC,0.968360991827839
EasyClinic,0.4,71,AUC,0.9624897557141784
EasyClinic,0.4,72,AUC,0.9532627888759336
EasyClinic,0.4,73,AUC,0.9709307887001326
EasyClinic,0.4,74,AUC,0.9702973880625956
EasyClinic,0.4,75,AUC,0.971403900196742
EasyClinic,0.4,76,AUC,0.9656903679152846
EasyClinic,0.4,78,AUC,0.9791081201961732
EasyClinic,0.4,63,AUC,0.967944757123172
EasyClinic,0.4,46,AUC,0.9457369551785028
EasyClinic,0.4,45,AUC,0.9686350345526512
EasyClinic,0.4,44,AUC,0.9613651464189596
EasyClinic,0.4,13,AUC,0.955517178083821
EasyClinic,0.4,14,AUC,0.9595192359895656
EasyClinic,0.4,15,AUC,0.95498201917782
EasyClinic,0.4,16,AUC,0.9725336801094102
EasyClinic,0.4,17,AUC,0.9535781965403398
EasyClinic,0.4,18,AUC,0.9502948544600456
EasyClinic,0.4,19,AUC,0.9520295966142795
EasyClinic,0.4,20,AUC,0.9724225118342508
EasyClinic,0.4,21,AUC,0.9725388507268596
EasyClinic,0.4,22,AUC,0.9548010475670952
EasyClinic,0.4,23,AUC,0.9570993870233012
EasyClinic,0.4,24,AUC,0.976204818498401
EasyClinic,0.4,25,AUC,0.9774431813775044
EasyClinic,0.4,26,AUC,0.9548398271979648
EasyClinic,0.4,27,AUC,0.9629499406671648
EasyClinic,0.4,28,AUC,0.945315549856386
EasyClinic,0.4,29,AUC,0.969847544344508
EasyClinic,0.4,43,AUC,0.969811350022363
EasyClinic,0.4,42,AUC,0.9588056907815646
EasyClinic,0.4,41,AUC,0.9486299156413764
EasyClinic,0.4,40,AUC,0.96262419176786
EasyClinic,0.4,39,AUC,0.9655869555662988
EasyClinic,0.4,38,AUC,0.9717632581094672
EasyClinic,0.4,79,AUC,0.9417348972727578
EasyClinic,0.4,37,AUC,0.9622519073115116
EasyClinic,0.4,35,AUC,0.9613729023451336
EasyClinic,0.4,34,AUC,0.967122628948736
EasyClinic,0.4,33,AUC,0.950672309533843
EasyClinic,0.4,32,AUC,0.9516211178357864
EasyClinic,0.4,31,AUC,0.9715254097068
EasyClinic,0.4,30,AUC,0.9558506829092996
EasyClinic,0.4,36,AUC,0.9439168978363552
EasyClinic,0.4,12,AUC,0.9682627500963028
EasyClinic,0.4,80,AUC,0.95274831243973
EasyClinic,0.4,82,AUC,0.9708170351162484
EasyClinic,0.5,18,AUC,0.9719364737940182
EasyClinic,0.5,19,AUC,0.986706342537894
EasyClinic,0.5,20,AUC,0.9827249671019466
EasyClinic,0.5,21,AUC,0.9788495893237092
EasyClinic,0.5,22,AUC,0.9817218673167856
EasyClinic,0.5,23,AUC,0.9798035682431018
EasyClinic,0.5,24,AUC,0.9811453434711906
EasyClinic,0.5,25,AUC,0.9688909801163904
EasyClinic,0.5,26,AUC,0.9798087388605512
EasyClinic,0.5,27,AUC,0.9815279691624376
EasyClinic,0.5,28,AUC,0.9770166054379384
EasyClinic,0.5,29,AUC,0.980767888397393
EasyClinic,0.5,30,AUC,0.9761893066460532
EasyClinic,0.5,31,AUC,0.9757472188541394
EasyClinic,0.5,17,AUC,0.9739736970690356
EasyClinic,0.5,32,AUC,0.9851913516252544
EasyClinic,0.5,34,AUC,0.98132890039064
EasyClinic,0.5,35,AUC,0.979837177256522
EasyClinic,0.5,36,AUC,0.9742994459683404
EasyClinic,0.5,37,AUC,0.9784643783237374
EasyClinic,0.5,38,AUC,0.9868252667392275
EasyClinic,0.5,39,AUC,0.976825292592315
