query_performance,type,value
worst_5,not traced,0.001000874267003557
worst_5,not traced,0.012105438136085611
worst_5,not traced,0.007056133395196125
worst_5,not traced,0.03364771982793248
worst_5,not traced,0.011669360297267159
worst_5,not traced,0.01955152398132564
worst_5,not traced,0.01481765749851243
worst_5,not traced,0.005407523545932914
worst_5,not traced,0.01901899773189253
worst_5,not traced,0.03372507096076284
worst_5,not traced,0.011139409179706516
worst_5,not traced,0.014818234013929024
worst_5,not traced,0.00834290025138211
worst_5,not traced,0.03241547611391839
worst_5,not traced,0.04689096151138186
worst_5,not traced,0.028919058296940484
worst_5,not traced,0.013428244905747344
worst_5,not traced,0.01741924780990806
worst_5,not traced,0.033986893502824994
worst_5,not traced,0.03217821860719773
worst_5,not traced,0.003695768746540651
worst_5,not traced,0.0410965986228949
worst_5,not traced,0.03064264488839194
worst_5,not traced,0.03105041093111731
worst_5,not traced,0.03215070269964043
worst_5,not traced,0.024062932221151606
worst_5,not traced,0.005157051246510377
worst_5,not traced,0.028372638454050927
worst_5,not traced,0.027588513182080623
worst_5,not traced,0.03112587496147648
worst_5,not traced,0.11098995214109424
worst_5,not traced,0.06344144907617874
worst_5,not traced,0.008790657243317679
worst_5,not traced,0.0
worst_5,not traced,0.012169233881765204
worst_5,not traced,0.0
worst_5,not traced,0.04994585381857093
worst_5,not traced,0.0018159159236465772
worst_5,not traced,0.016476070039402962
worst_5,not traced,0.03648565252999197
worst_5,not traced,0.024193784874167415
worst_5,not traced,0.03726447184269834
worst_5,not traced,0.02680449266524397
worst_5,not traced,0.024162320680072694
worst_5,not traced,0.009149619272556413
worst_5,not traced,0.03407441143047041
worst_5,not traced,0.02918538505134833
worst_5,not traced,0.022369551705833872
worst_5,not traced,0.016397469069062212
worst_5,not traced,0.02176432591124909
worst_5,not traced,0.0035676483128686196
worst_5,not traced,0.08530658318617033
worst_5,not traced,0.02544425222912071
worst_5,not traced,0.03211206792629132
worst_5,not traced,0.027788988861468612
worst_5,not traced,0.0186584352963909
worst_5,not traced,0.03943282516512336
worst_5,not traced,0.011097568500082679
worst_5,not traced,0.0058375020745865605
worst_5,not traced,0.0
worst_5,not traced,0.04247727686753729
worst_5,not traced,0.09318973698071498
worst_5,not traced,0.07073846474697242
worst_5,not traced,0.07549694389608531
worst_5,not traced,0.10609280851049271
worst_5,not traced,0.10076347922999253
worst_5,not traced,0.07389549951533604
worst_5,not traced,0.09055851685393601
worst_5,not traced,0.09055851685393601
worst_5,not traced,0.09983516081425406
worst_5,not traced,0.09983516081425406
worst_5,not traced,0.09386096170015477
worst_5,not traced,0.017637258307347053
worst_5,not traced,0.08032745213903879
worst_5,not traced,0.10290616536495062
worst_5,not traced,0.09195720809799118
worst_5,not traced,0.10900272280724477
worst_5,not traced,0.036480986260307185
worst_5,not traced,0.014966584359082186
worst_5,not traced,0.05360475256420068
worst_5,not traced,0.13632994170670626
worst_5,not traced,0.030281357708299594
worst_5,not traced,0.0
worst_5,not traced,0.03413407819126292
worst_5,not traced,0.01972454487154287
worst_5,not traced,0.10329770487678064
worst_5,not traced,0.033243370125320554
worst_5,not traced,0.06516462662264491
worst_5,not traced,0.03127454839833875
worst_5,not traced,0.0278862942000751
worst_5,not traced,0.028404073798865052
worst_5,not traced,0.03371496176432697
worst_5,not traced,0.01764127718008382
worst_5,not traced,0.007435992244938586
worst_5,not traced,0.016931638853855138
worst_5,not traced,0.023898242791755245
worst_5,not traced,0.023052512869756722
worst_5,not traced,0.02834304534599562
worst_5,not traced,0.054634653864557355
worst_5,not traced,0.014372889403513493
worst_5,not traced,0.021114874691729013
worst_5,not traced,0.015603516561884141
worst_5,not traced,0.019435259410969595
worst_5,not traced,0.03392908831886824
worst_5,not traced,0.045143245339481844
worst_5,not traced,0.08050989077604451
worst_5,not traced,0.03406800796061642
worst_5,not traced,0.03285301421835518
worst_5,not traced,0.010070886066707238
worst_5,not traced,0.012730945019717672
worst_5,not traced,0.010241089092565693
worst_5,not traced,0.013926009186200378
worst_5,not traced,0.019053924216109082
worst_5,not traced,0.011370805316992014
worst_5,not traced,0.034827457617792996
worst_5,not traced,0.06564827507808077
worst_5,not traced,0.035014276582761135
worst_5,not traced,0.030385994694229826
worst_5,not traced,0.02695676290001478
worst_5,not traced,0.046044551810703924
worst_5,not traced,0.10040261405206831
worst_5,not traced,0.016996337017317065
worst_5,not traced,0.02462905905690535
worst_5,not traced,0.060652427977729725
worst_5,not traced,0.13398311467929142
worst_5,not traced,0.03465531884414913
worst_5,not traced,0.08143227962639027
worst_5,not traced,0.03085870718170404
worst_5,not traced,0.035255666964433316
worst_5,not traced,0.03338742980315135
worst_5,not traced,0.1440266502841431
worst_5,not traced,0.01650749388821162
worst_5,not traced,0.014536813648508048
worst_5,not traced,0.03832386327275973
worst_5,not traced,0.0021554697489868657
worst_5,not traced,0.008176441661839319
worst_5,not traced,0.06620860705170441
worst_5,not traced,0.03418753715272732
worst_5,not traced,0.034342750973061525
worst_5,not traced,0.020078102441031614
worst_5,not traced,0.0444526883028937
worst_5,not traced,0.031604577421495375
worst_5,not traced,0.0
worst_5,not traced,0.0
worst_5,not traced,0.06125193452288624
worst_5,not traced,0.05896570491456696
worst_5,not traced,0.07180486654143153
worst_5,not traced,0.009370466526676668
worst_5,not traced,0.011565462915101327
worst_5,not traced,0.023886217711836383
worst_5,not traced,0.011535080071788162
worst_5,not traced,0.008753580910514105
worst_5,not traced,0.008523787269333907
worst_5,not traced,0.008164651632991335
worst_5,not traced,0.03248026037924848
worst_5,not traced,0.037821455415974495
worst_5,not traced,0.03857857599680867
worst_5,not traced,0.032707241874328136
worst_5,not traced,0.04700826100415005
worst_5,not traced,0.0351721207484129
worst_5,not traced,0.03685309856126011
worst_5,not traced,0.09195827260083193
worst_5,not traced,0.02239019411742614
worst_5,not traced,0.05662249206621732
worst_5,not traced,0.056300014856575945
worst_5,not traced,0.030593260302816547
worst_5,not traced,0.04517739446219836
worst_5,not traced,0.14685240513505832
worst_5,not traced,0.23056395748856626
worst_5,not traced,0.1797533606369689
worst_5,not traced,0.24736930079954927
worst_5,not traced,0.18700082319167247
worst_5,not traced,0.09338495485244946
worst_5,traced,-0.9765156135145711
worst_5,not traced,0.046495735129828436
worst_5,not traced,0.0919727112570944
worst_5,not traced,0.027306057383148605
worst_5,not traced,0.05722502589200376
worst_5,not traced,0.06348938343943145
worst_5,not traced,0.038314067101183846
worst_5,not traced,0.04529164814497803
worst_5,not traced,0.13231860313770602
worst_5,not traced,0.09824984474238335
worst_5,not traced,0.05681578472483032
worst_5,not traced,0.10274459410564761
worst_5,not traced,0.09907764287036816
worst_5,not traced,0.16508003263997276
worst_5,not traced,0.19355146109751448
worst_5,not traced,0.1933329854345942
worst_5,not traced,0.05300499321482213
worst_5,not traced,0.18847189490271046
worst_5,not traced,0.29825585944876254
worst_5,not traced,0.16833896601877474
worst_5,not traced,0.05999287143006567
worst_5,not traced,0.06290464500428994
worst_5,not traced,0.03802717111070414
worst_5,not traced,0.06138090559503348
worst_5,not traced,0.05034785789657109
worst_5,not traced,0.021532679033152327
worst_5,not traced,0.006306009108726196
worst_5,not traced,0.028928279941376082
worst_5,not traced,0.06841067911482603
worst_5,not traced,0.012058808023117464
worst_5,not traced,0.005702680040372995
worst_5,not traced,0.034148007988695585
worst_5,not traced,0.025720644097089775
worst_5,not traced,0.01611726970925459
worst_5,not traced,0.016739611878563085
worst_5,not traced,0.02038410772652035
worst_5,not traced,0.024849433543729614
worst_5,not traced,0.009346886036149374
worst_5,not traced,0.023983840766985703
worst_5,not traced,0.026404353550773446
worst_5,not traced,0.07827486030232624
worst_5,not traced,0.054242522423036246
worst_5,not traced,0.01715158566696831
worst_5,not traced,0.3035042113029293
worst_5,not traced,0.016624962487345775
worst_5,not traced,0.010428511878109732
worst_5,not traced,0.06915795504614727
worst_5,not traced,0.062482710532566106
worst_5,not traced,0.05058163592722641
worst_5,not traced,0.0041601700979075895
worst_5,not traced,0.00765529457003801
worst_5,not traced,0.01564568959314433
worst_5,not traced,0.004376561422221287
worst_5,not traced,0.011098132563845897
worst_5,not traced,0.028571053917209335
worst_5,not traced,0.03286712510165064
worst_5,not traced,0.03877299662996653
worst_5,not traced,0.03296899974479775
worst_5,not traced,0.015215825747029184
worst_5,not traced,0.01593333086439592
worst_5,not traced,0.06081469542178192
worst_5,not traced,0.04249751246660157
worst_5,not traced,0.0022142209779260763
worst_5,not traced,0.03648971238020266
worst_5,not traced,0.054865796598312436
worst_5,not traced,0.01931061360317521
worst_5,not traced,0.10169552301670837
worst_5,not traced,0.020721786004020547
worst_5,not traced,0.08551154956851217
worst_5,not traced,0.03527096476067344
worst_5,not traced,0.012100002271202892
worst_5,not traced,0.04808312686549372
worst_5,not traced,0.061709960383362114
worst_5,not traced,0.034774666426877696
worst_5,not traced,0.05893825554576888
worst_5,not traced,0.05893825554576888
worst_5,not traced,0.055476706352819205
worst_5,not traced,0.0613160762128767
worst_5,not traced,0.06930105601363619
worst_5,not traced,0.0
worst_5,not traced,0.09553780611162711
worst_5,not traced,0.1074313681991503
worst_5,not traced,0.04165483248093249
worst_5,not traced,0.08310875194214702
worst_5,not traced,0.12658678513541988
worst_5,not traced,0.12949164955749454
worst_5,not traced,0.062444998942712965
worst_5,not traced,0.12103420148448131
worst_5,not traced,0.09275908100025873
worst_5,not traced,0.22506149390456737
worst_5,not traced,0.1333598987760872
worst_5,not traced,0.052132558563836945
worst_5,not traced,0.07902657729631482
worst_5,not traced,0.025981510387833005
worst_5,not traced,0.06345051858197173
worst_5,not traced,0.03446401076402722
worst_5,not traced,0.035043159848196934
worst_5,not traced,0.01190806952972348
worst_5,not traced,0.14172820327907748
worst_5,not traced,0.18169932394456856
worst_5,not traced,0.12690643819392855
worst_5,not traced,0.15527500385364756
worst_5,not traced,0.05042427623396115
worst_5,not traced,0.08233542305150963
worst_5,not traced,0.0430440625852488
worst_5,not traced,0.052780173466285094
worst_5,not traced,0.03879693368625205
worst_5,not traced,0.03226667172514133
worst_5,not traced,0.051048952410276446
worst_5,not traced,0.049114754255192725
worst_5,not traced,0.03609090635978253
worst_5,not traced,0.10490277911936827
worst_5,not traced,0.07990209783618353
worst_5,not traced,0.09163854109398514
worst_5,not traced,0.0650390186486818
worst_5,not traced,0.01122964900874059
worst_5,not traced,0.027711333560862944
worst_5,not traced,0.06983275190643184
worst_5,not traced,0.11084055161057249
worst_5,not traced,0.11080929570151898
worst_5,not traced,0.063127174911885
worst_5,not traced,0.0893702371927855
worst_5,not traced,0.1373115631626457
worst_5,not traced,0.14780422657691122
worst_5,not traced,0.02776592442209061
worst_5,not traced,0.052479339165717676
worst_5,not traced,0.023403911598613582
worst_5,not traced,0.05311559875310669
worst_5,not traced,0.027899540691753752
worst_5,not traced,0.03603921340853104
worst_5,not traced,0.09230277477498788
worst_5,not traced,0.09075185824432482
worst_5,not traced,0.08907453076658498
worst_5,not traced,0.013094896817021362
worst_5,not traced,0.013094896817021362
worst_5,not traced,0.017486431376149247
worst_5,not traced,0.017486431376149247
worst_5,not traced,0.0
worst_5,not traced,0.034165400792274495
worst_5,not traced,0.07592958572097164
worst_5,not traced,0.0532667759560085
worst_5,not traced,0.09293719083084512
worst_5,not traced,0.07771517597101776
worst_5,not traced,0.029420057092078164
worst_5,not traced,0.03699420494488227
worst_5,not traced,0.030284777522663134
worst_5,not traced,0.05783258931079435
worst_5,not traced,0.041750170573386314
worst_5,not traced,0.020282627016905502
worst_5,not traced,0.0323594551879941
worst_5,not traced,0.05528764816939198
worst_5,not traced,0.026403555724740402
worst_5,not traced,0.043744429349706515
worst_5,not traced,0.027236952864406347
worst_5,not traced,0.04274107274981079
worst_5,not traced,0.03538731689791258
worst_5,not traced,0.27465244174052267
worst_5,not traced,0.03217094131391822
worst_5,not traced,0.07421319575016326
worst_5,not traced,0.1700895207193468
worst_5,not traced,0.04101361807086967
worst_5,not traced,0.0525270992693032
worst_5,not traced,0.36498436635476583
worst_5,not traced,0.39429291168923686
worst_5,not traced,0.07683953842584187
worst_5,not traced,0.11044560069900874
worst_5,not traced,0.07934729104868107
worst_5,not traced,0.06759783497304137
worst_5,not traced,0.05155990248070472
worst_5,not traced,0.08097995961800417
worst_5,not traced,0.10503407089289704
worst_5,not traced,0.055431388477825666
worst_5,not traced,0.07278015506640068
worst_5,not traced,0.0610112111539321
worst_5,not traced,0.07406292028608467
worst_5,not traced,0.05393882537455713
worst_5,not traced,0.03105421090594726
worst_5,not traced,0.05671666994322991
worst_5,not traced,0.18264224912621174
worst_5,not traced,0.056459476564284405
worst_5,not traced,0.15025238659878282
worst_5,not traced,0.10937800326484051
worst_5,not traced,0.20601553836581357
worst_5,not traced,0.12918603245895435
worst_5,not traced,0.08429458535943607
worst_5,not traced,0.3205686263035846
worst_5,not traced,0.1366419536593501
worst_5,not traced,0.08169980231050677
worst_5,not traced,0.11244348694901721
worst_5,not traced,0.04172717123947696
worst_5,not traced,0.19256069177969723
worst_5,not traced,0.025381585482378483
worst_5,not traced,0.005975676210286024
worst_5,not traced,0.046516444785900835
worst_5,not traced,0.12020476393787492
worst_5,not traced,0.04252581771549191
worst_5,not traced,0.08880937088928581
worst_5,not traced,0.1840272901447781
worst_5,not traced,0.060247474458233544
worst_5,not traced,0.10498039296051054
worst_5,not traced,0.08714265917326143
worst_5,not traced,0.055517350370403284
worst_5,not traced,0.09240996359936614
worst_5,not traced,0.2205571847558405
worst_5,not traced,0.11978393487132183
worst_5,not traced,0.04620718219534298
worst_5,not traced,0.11684211729415869
worst_5,not traced,0.056986435017811976
worst_5,not traced,0.06407332338458946
worst_5,not traced,0.11524733498522949
worst_5,not traced,0.13339500878767707
worst_5,not traced,0.17833750892131403
worst_5,not traced,0.11262697228504448
worst_5,not traced,0.07256749819246436
worst_5,not traced,0.06553442696398402
worst_5,not traced,0.06253013008296093
worst_5,not traced,0.08203385309448055
worst_5,not traced,0.0583034906687613
worst_5,not traced,0.03655462042644944
worst_5,not traced,0.12594976023920845
worst_5,not traced,0.0682888995238847
worst_5,not traced,0.07251329426673997
worst_5,not traced,0.05429666392157806
worst_5,not traced,0.031224273467801753
worst_5,not traced,0.08036993650795535
worst_5,not traced,0.04822956589958258
worst_5,not traced,0.08813894858187384
worst_5,not traced,0.09449058449008008
worst_5,not traced,0.05227741407919635
worst_5,not traced,0.027364614821494423
worst_5,not traced,0.035169386780177794
worst_5,not traced,0.18540431599869805
worst_5,not traced,0.039066032733442696
worst_5,not traced,0.06963819492781892
worst_5,not traced,0.10657705462712679
worst_5,not traced,0.1046212228519094
worst_5,not traced,0.060336438151608884
worst_5,not traced,0.060336438151608884
worst_5,not traced,0.043079648595120645
worst_5,not traced,0.06734983081612021
worst_5,not traced,0.15096375208718626
worst_5,not traced,0.27788543302104257
worst_5,not traced,0.10933811218183007
worst_5,not traced,0.1099676217870304
worst_5,not traced,0.058411019753045634
worst_5,not traced,0.058411019753045634
worst_5,not traced,0.10322009866117432
worst_5,not traced,0.10322009866117432
worst_5,not traced,0.09278997881157686
worst_5,not traced,0.11247261059520212
worst_5,not traced,0.06724044221080791
worst_5,not traced,0.12537941946841677
worst_5,not traced,0.10780352197100629
worst_5,not traced,0.0548054084564934
worst_5,not traced,0.05452354240147374
worst_5,not traced,0.06296252707571753
worst_5,not traced,0.14999894721901055
worst_5,not traced,0.13774064034067568
worst_5,not traced,0.18229539420214635
worst_5,not traced,0.057376198309504536
worst_5,not traced,0.045601251974792964
worst_5,not traced,0.07187199658305975
worst_5,not traced,0.15277171347380972
worst_5,not traced,0.06515614620905194
worst_5,not traced,0.033751255139091815
worst_5,not traced,0.19230090175369213
worst_5,not traced,0.043755091579725715
worst_5,not traced,0.05465539093278793
worst_5,not traced,0.03520427659572771
worst_5,not traced,0.06172895677027096
worst_5,not traced,0.10589473543033148
worst_5,not traced,0.09477327411240627
worst_5,not traced,0.07030411211561506
worst_5,not traced,0.0544979088438224
worst_5,not traced,0.08597005398527802
worst_5,not traced,0.1114592018049745
worst_5,not traced,0.1585035480088916
worst_5,not traced,0.0627448783065349
worst_5,not traced,0.05163348331334753
worst_5,not traced,0.048627160014972415
worst_5,not traced,0.06081720330520833
worst_5,not traced,0.048620987946248556
worst_5,not traced,0.06510656515711992
worst_5,not traced,0.07827408576439226
worst_5,not traced,0.04191584589977722
worst_5,not traced,0.06980789810647874
worst_5,not traced,0.11661133667763744
worst_5,not traced,0.02643159780080013
worst_5,not traced,0.04491835549361944
worst_5,not traced,0.08433580006964478
worst_5,not traced,0.05161686707618168
worst_5,not traced,0.0818880539408333
worst_5,not traced,0.0690863482355607
worst_5,not traced,0.026800379611154022
worst_5,not traced,0.04699480215072083
worst_5,not traced,0.10449217772782783
worst_5,not traced,0.2042992211619802
worst_5,not traced,0.06627931525634864
worst_5,not traced,0.04291216567156708
worst_5,not traced,0.0610493164419354
worst_5,not traced,0.265759578693565
worst_5,not traced,0.2754507945101693
worst_5,not traced,0.24497521244666964
worst_5,not traced,0.18694594191175726
worst_5,not traced,0.2766003632543289
worst_5,not traced,0.2591565499330134
worst_5,not traced,0.29965926704689416
worst_5,not traced,0.285970826594272
worst_5,not traced,0.2799872458962229
worst_5,not traced,0.2873836021146638
worst_5,not traced,0.39299113561643745
worst_5,not traced,0.2634786617876048
worst_5,not traced,0.2835549199247682
worst_5,not traced,0.38322043409328005
worst_5,not traced,0.16659139720756316
worst_5,not traced,0.30564141442887627
worst_5,not traced,0.2363389326319073
worst_5,not traced,0.21492374076366466
worst_5,not traced,0.21492374076366466
worst_5,not traced,0.29892920853360433
worst_5,not traced,0.29499020234869805
worst_5,not traced,0.2671024579018263
worst_5,not traced,0.11061200727041418
worst_5,not traced,0.13285831825179828
worst_5,not traced,0.16401873473913436
worst_5,not traced,0.18905702710617991
worst_5,not traced,0.19674519591228523
worst_5,not traced,0.12415410358240597
worst_5,not traced,0.1263362779236928
worst_5,not traced,0.12342738705532125
worst_5,not traced,0.10748915218969551
worst_5,not traced,0.10600939810793059
worst_5,not traced,0.17899640173823553
worst_5,not traced,0.2158864598881743
worst_5,not traced,0.1372834195339253
worst_5,not traced,0.35322785084992303
worst_5,not traced,0.45156406188710985
worst_5,not traced,0.13934678577077458
worst_5,not traced,0.15687568582339534
worst_5,not traced,0.11404534230778501
worst_5,not traced,0.23696120757944156
worst_5,not traced,0.19063737699468564
worst_5,not traced,0.10239945153539806
worst_5,not traced,0.07307125064278391
worst_5,not traced,0.12314333759031394
worst_5,not traced,0.13675796823207895
worst_5,not traced,0.13394172719846445
worst_5,not traced,0.26998028727756634
worst_5,not traced,0.3582792928824191
worst_5,not traced,0.09939752560057195
worst_5,not traced,0.0909971490684761
worst_5,not traced,0.27264034297342415
worst_5,not traced,0.18352041754872755
worst_5,not traced,0.18795657975474223
worst_5,not traced,0.15672884367749113
worst_5,not traced,0.15694857391318456
worst_5,not traced,0.3622497558042012
worst_5,not traced,0.16462571319511993
worst_5,not traced,0.26305579529412654
worst_5,not traced,0.1444703039102832
worst_5,not traced,0.18436436532747447
worst_5,not traced,0.18095137661083177
worst_5,not traced,0.18554012893466038
worst_5,not traced,0.2182395732967981
worst_5,not traced,0.15833574243073573
worst_5,not traced,0.18714120981662113
worst_5,not traced,0.12812357625739615
worst_5,not traced,0.22009246711374086
worst_5,not traced,0.1663813107001838
worst_5,not traced,0.08835817955156516
worst_5,not traced,0.18233904377173882
worst_5,not traced,0.17998808111470038
worst_5,not traced,0.17354542904254294
worst_5,not traced,0.15184257659378889
worst_5,not traced,0.11382442060406736
worst_5,not traced,0.12469485696755082
worst_5,not traced,0.14552693256786525
worst_5,not traced,0.11707364953184597
worst_5,not traced,0.16369451077264363
worst_5,not traced,0.3223353676867845
worst_5,not traced,0.23337219601049208
worst_5,not traced,0.07482909882740633
worst_5,not traced,0.23320422045407999
worst_5,not traced,0.33927616636083363
worst_5,not traced,0.21046408536278235
worst_5,not traced,0.2631801765116999
worst_5,not traced,0.4781572370217221
worst_5,not traced,0.07539874864435345
worst_5,not traced,0.07360429716666118
worst_5,not traced,0.06372772041251046
worst_5,not traced,0.048387132633505685
worst_5,not traced,0.08956841357692447
worst_5,not traced,0.09100081932673192
worst_5,not traced,0.11393639635831529
worst_5,not traced,0.07709373337415505
worst_5,not traced,0.14322272906382913
worst_5,not traced,0.14232320492334555
worst_5,not traced,0.08992360871394224
worst_5,not traced,0.09873019215120438
worst_5,not traced,0.09683621765732392
worst_5,not traced,0.08415562357383907
worst_5,not traced,0.07175569335241266
worst_5,not traced,0.06289860406649339
worst_5,not traced,0.06085879420762429
worst_5,not traced,0.09793149719174932
worst_5,not traced,0.05817727657320798
worst_5,not traced,0.06519751164780348
worst_5,not traced,0.0624175789196737
worst_5,not traced,0.0664152865261842
worst_5,not traced,0.06219248739572178
worst_5,not traced,0.06148086030906137
worst_5,not traced,0.12367853001204956
worst_5,not traced,0.09205970575112454
worst_5,not traced,0.21350567654859814
worst_5,not traced,0.09709763440640118
worst_5,not traced,0.13628763226828627
worst_5,not traced,0.1424673930024627
worst_5,not traced,0.1437238553195323
worst_5,not traced,0.17373062495926453
worst_5,not traced,0.194551860366121
worst_5,not traced,0.14408632674141134
worst_5,not traced,0.20650846196222405
worst_5,not traced,0.08674483303544778
worst_5,not traced,0.14226743226192198
worst_5,not traced,0.19537563015648254
worst_5,not traced,0.16821529994240775
worst_5,not traced,0.1405619733647536
worst_5,not traced,0.13458210981134264
worst_5,not traced,0.1934483640931649
worst_5,not traced,0.1967236720742863
worst_5,not traced,0.10822065668753852
worst_5,not traced,0.19750000127937234
worst_5,not traced,0.15994271648221267
worst_5,not traced,0.18446283921809364
worst_5,not traced,0.16469974336351684
worst_5,not traced,0.1925709468288629
worst_5,not traced,0.14481413577933075
worst_5,not traced,0.16212368552486692
worst_5,not traced,0.19728975818521777
worst_5,not traced,0.2384009293309504
worst_5,not traced,0.25099170436223567
worst_5,not traced,0.24357761609367706
worst_5,not traced,0.11713181763706029
worst_5,not traced,0.1259533673070702
worst_5,not traced,0.1734220148796637
worst_5,not traced,0.047196055706767145
worst_5,not traced,0.1765729488221397
worst_5,not traced,0.0958976977040532
worst_5,not traced,0.1181994468424401
worst_5,not traced,0.14392232967637547
worst_5,not traced,0.15008770251597264
worst_5,not traced,0.14255403615913373
worst_5,not traced,0.11637750229205723
worst_5,not traced,0.10206357258787412
worst_5,not traced,0.06032394355856689
worst_5,not traced,0.13486786787251576
worst_5,not traced,0.10271761102671642
worst_5,not traced,0.0750426037852649
worst_5,not traced,0.06262168843437221
worst_5,not traced,0.12832122723531003
worst_5,not traced,0.09875784584793859
worst_5,not traced,0.23067472832812236
worst_5,not traced,0.1486580952289748
worst_5,not traced,0.15596715909893522
worst_5,not traced,0.1457158928939191
worst_5,not traced,0.14588419960750115
worst_5,not traced,0.12262503489019633
worst_5,not traced,0.1265127919451297
worst_5,not traced,0.07395649554164338
worst_5,not traced,0.06614690253228175
worst_5,not traced,0.07851678779371798
worst_5,not traced,0.24828771816163303
worst_5,not traced,0.2855204719949981
worst_5,not traced,0.24335425513860942
worst_5,not traced,0.36447255679848234
worst_5,not traced,0.36929531806874205
worst_5,not traced,0.2518019438695016
worst_5,not traced,0.28597668924925246
worst_5,not traced,0.28597668924925246
worst_5,not traced,0.26956451726637987
worst_5,not traced,0.26956451726637987
worst_5,not traced,0.24020113081680028
worst_5,not traced,0.11542841936134342
worst_5,not traced,0.23585358859579242
worst_5,not traced,0.2673539788853964
worst_5,not traced,0.35397120390439596
worst_5,not traced,0.3740826971759722
worst_5,not traced,0.22076317981199578
worst_5,not traced,0.12796313220796082
worst_5,not traced,0.24374200925331385
worst_5,not traced,0.3218652137032495
worst_5,not traced,0.16862941327247533
worst_5,not traced,0.15417392828641757
worst_5,not traced,0.20220652758916863
worst_5,not traced,0.08936359105322489
worst_5,not traced,0.2649100738670245
worst_5,not traced,0.1383732091948186
worst_5,not traced,0.20368583308416063
worst_5,not traced,0.15395124611863864
worst_5,not traced,0.13380975310199603
worst_5,not traced,0.11827055290219854
worst_5,not traced,0.10040390429845661
worst_5,not traced,0.0845171065102307
worst_5,not traced,0.09036480934397464
worst_5,not traced,0.11269993697742779
worst_5,not traced,0.1379879971913398
worst_5,not traced,0.1253231449026882
worst_5,not traced,0.17265951336771418
worst_5,not traced,0.19801891972129892
worst_5,not traced,0.13833663436069546
worst_5,not traced,0.15599351401559575
worst_5,not traced,0.14783105865130963
worst_5,not traced,0.14353782742560944
worst_5,not traced,0.14437907973925285
worst_5,not traced,0.2604512612571614
worst_5,not traced,0.2220412911874651
worst_5,not traced,0.19573338483863417
worst_5,not traced,0.147074972670782
worst_5,not traced,0.10950309041292405
worst_5,not traced,0.13806034668277617
worst_5,not traced,0.10461737273594796
worst_5,not traced,0.13048980999786866
worst_5,not traced,0.1521591401869556
worst_5,not traced,0.13329109858334132
worst_5,not traced,0.1739149648904405
worst_5,not traced,0.2529335964315093
worst_5,not traced,0.19030114211993004
worst_5,not traced,0.12133207424036634
worst_5,not traced,0.17195977889185432
worst_5,not traced,0.21306655459379598
worst_5,not traced,0.1558134447591129
worst_5,not traced,0.11617960492654648
worst_5,not traced,0.09848060227676542
worst_5,not traced,0.1840272639759994
worst_5,not traced,0.14653194843573825
worst_5,not traced,0.23037582131450188
worst_5,not traced,0.2118255131159427
worst_5,not traced,0.26095140411896867
worst_5,not traced,0.053844250325130724
worst_5,not traced,0.08812834714688039
worst_5,not traced,0.3811628851990232
worst_5,not traced,0.11147840217623867
worst_5,not traced,0.11196955823648828
worst_5,not traced,0.2196688579044243
worst_5,not traced,0.066289774745525
worst_5,not traced,0.09530683272173415
worst_5,not traced,0.22423739932052328
worst_5,not traced,0.2828836006168559
worst_5,not traced,0.32564137517600056
worst_5,not traced,0.2682326441688275
worst_5,not traced,0.1967328267166747
worst_5,not traced,0.13991517347883287
worst_5,not traced,0.11665455001428972
worst_5,not traced,0.09108533522210374
worst_5,not traced,0.12264837289517452
worst_5,not traced,0.11759175666364233
worst_5,not traced,0.1729611560034205
worst_5,not traced,0.09908629682776066
worst_5,not traced,0.09677884396394645
worst_5,not traced,0.11726709455521273
worst_5,not traced,0.10294359121310966
worst_5,not traced,0.08055109094583848
worst_5,not traced,0.04841018796623874
worst_5,not traced,0.07036215646474038
worst_5,not traced,0.18323530191315163
worst_5,not traced,0.1948109779981187
worst_5,not traced,0.19700194572439528
worst_5,not traced,0.18951126009733857
worst_5,not traced,0.2896447030664178
worst_5,not traced,0.27966880994505305
worst_5,not traced,0.28625861164802086
worst_5,not traced,0.27959301966477296
worst_5,not traced,0.14963396108651206
worst_5,not traced,0.14821402493358438
worst_5,not traced,0.18375092004164628
worst_5,not traced,0.09155552270270907
worst_5,not traced,0.18255876216549374
worst_5,not traced,0.2626455721960343
worst_5,not traced,0.5167939676614168
worst_5,not traced,0.49078862889033587
worst_5,not traced,0.477844546801141
worst_5,not traced,0.4467735807068661
worst_5,not traced,0.3223831479395531
worst_5,traced,-0.7270830161312253
worst_5,not traced,0.278467541835532
worst_5,not traced,0.36838114366550173
worst_5,not traced,0.2887636772887337
worst_5,not traced,0.3348567251875309
worst_5,not traced,0.36784065018986734
worst_5,not traced,0.1823824585890137
worst_5,not traced,0.30242397185636205
worst_5,not traced,0.2773817221391962
worst_5,not traced,0.4426523360159136
worst_5,not traced,0.20301342373505046
worst_5,not traced,0.3244232334703646
worst_5,not traced,0.2999791901951575
worst_5,not traced,0.3005216694067768
worst_5,not traced,0.42433382862282737
worst_5,not traced,0.46817430384885883
worst_5,not traced,0.39725550831233347
worst_5,not traced,0.4391848684434475
worst_5,not traced,0.4329535449090358
worst_5,not traced,0.40032513386681
worst_5,not traced,0.2375094879991949
worst_5,not traced,0.21255857200326614
worst_5,not traced,0.3786302624520159
