,family,type,percentile,original_group
1626,hybrid,non-links,0.8,high
1627,hybrid,links,0.92,high
1628,hybrid,links,0.88,high
1629,hybrid,links,0.96,high
1630,hybrid,non-links,0.72,high
1631,hybrid,links,0.040000000000000036,low
1632,hybrid,links,0.43999999999999995,medium
1633,hybrid,links,0.48,medium
1634,hybrid,links,0.52,medium
1635,hybrid,non-links,0.6799999999999999,high
1636,hybrid,links,0.4,medium
1637,hybrid,links,0.0,low
1638,hybrid,links,0.64,low
1639,hybrid,links,0.16000000000000003,low
1640,hybrid,links,0.24,low
1641,hybrid,links,0.28,low
1642,hybrid,links,0.56,medium
1643,hybrid,links,0.19999999999999996,low
1644,hybrid,links,0.31999999999999995,low
1645,hybrid,links,0.6,medium
1646,hybrid,links,0.07999999999999996,low
1647,hybrid,links,0.76,high
1648,hybrid,links,0.12,medium
1649,hybrid,links,0.36,medium
1650,direct,non-links,0.4,medium
1651,direct,non-links,0.43999999999999995,medium
1652,direct,links,0.92,high
1653,direct,links,0.92,high
1654,direct,links,0.92,high
1655,direct,non-links,0.8,high
1656,direct,links,0.12,low
1657,direct,links,0.48,medium
1658,direct,links,0.6799999999999999,high
1659,direct,links,0.72,high
1660,direct,non-links,0.6,medium
1661,direct,links,0.76,high
1662,direct,links,0.36,medium
1663,direct,links,0.0,low
1664,direct,links,0.19999999999999996,low
1665,direct,links,0.040000000000000036,low
1666,direct,links,0.16000000000000003,low
1667,direct,links,0.24,low
1668,direct,links,0.31999999999999995,low
1669,direct,links,0.28,low
1670,direct,links,0.64,medium
1671,direct,links,0.07999999999999996,low
1672,direct,links,0.84,high
1673,direct,links,0.56,medium
1674,direct,links,0.52,medium
1675,transitive,non-links,0.0,medium
1676,transitive,non-links,0.0,medium
1677,transitive,links,0.9555555555555556,high
1678,transitive,links,0.9111111111111111,high
1679,transitive,links,0.33333333333333337,high
1680,transitive,non-links,0.8222222222222222,high
1681,transitive,links,0.24444444444444446,low
1682,transitive,links,0.5111111111111111,medium
1683,transitive,links,0.6888888888888889,high
1684,transitive,links,0.6444444444444444,high
1685,transitive,non-links,0.4222222222222223,medium
1686,transitive,links,0.4666666666666667,high
1687,transitive,links,0.19999999999999996,medium
1688,transitive,links,0.0,low
1689,transitive,links,0.0,low
1690,transitive,links,0.0,low
1691,transitive,links,0.0,low
1692,transitive,links,0.15555555555555556,low
1693,transitive,links,0.8666666666666667,low
1694,transitive,links,0.28888888888888886,low
1695,transitive,links,0.7333333333333334,medium
1696,transitive,links,0.37777777777777777,low
1697,transitive,links,0.6,high
1698,transitive,links,0.5555555555555556,medium
1699,transitive,links,0.7777777777777778,medium
1700,hybrid,non-links,0.8,medium
1701,hybrid,non-links,0.72,medium
1702,hybrid,links,0.92,high
1703,hybrid,links,0.88,high
1704,hybrid,links,0.96,high
1705,hybrid,non-links,0.76,high
1706,hybrid,links,0.12,low
1707,hybrid,links,0.52,medium
1708,hybrid,links,0.56,high
1709,hybrid,links,0.6,high
1710,hybrid,non-links,0.64,medium
1711,hybrid,links,0.43999999999999995,high
1712,hybrid,links,0.36,medium
1713,hybrid,links,0.0,low
1714,hybrid,links,0.16000000000000003,low
1715,hybrid,links,0.040000000000000036,low
1716,hybrid,links,0.07999999999999996,low
1717,hybrid,links,0.28,low
1718,hybrid,links,0.4,low
1719,hybrid,links,0.24,low
1720,hybrid,links,0.6799999999999999,medium
1721,hybrid,links,0.19999999999999996,low
1722,hybrid,links,0.84,high
1723,hybrid,links,0.31999999999999995,medium
1724,hybrid,links,0.48,medium
1725,direct,non-links,0.45999999999999996,medium
1726,direct,non-links,0.45999999999999996,medium
1727,direct,links,0.92,high
1728,direct,links,0.92,high
1729,direct,links,0.92,high
1730,direct,non-links,0.8,high
1731,direct,links,0.16000000000000003,low
1732,direct,links,0.52,medium
1733,direct,links,0.6799999999999999,high
1734,direct,links,0.72,high
1735,direct,non-links,0.6,medium
1736,direct,links,0.76,high
1737,direct,links,0.4,medium
1738,direct,links,0.24,low
1739,direct,links,0.0,low
1740,direct,links,0.07999999999999996,low
1741,direct,links,0.12,low
1742,direct,links,0.19999999999999996,low
1743,direct,links,0.31999999999999995,low
1744,direct,links,0.28,low
1745,direct,links,0.64,medium
1746,direct,links,0.040000000000000036,low
1747,direct,links,0.84,high
1748,direct,links,0.56,medium
1749,direct,links,0.36,medium
1750,transitive,non-links,0.19999999999999996,medium
1751,transitive,non-links,0.16000000000000003,medium
1752,transitive,links,0.96,high
1753,transitive,links,0.92,high
1754,transitive,links,0.36,high
1755,transitive,non-links,0.84,high
1756,transitive,links,0.31999999999999995,low
1757,transitive,links,0.56,medium
1758,transitive,links,0.72,high
1759,transitive,links,0.6799999999999999,high
1760,transitive,non-links,0.48,medium
1761,transitive,links,0.52,high
1762,transitive,links,0.28,medium
1763,transitive,links,0.040000000000000036,low
1764,transitive,links,0.0,low
1765,transitive,links,0.12,low
1766,transitive,links,0.07999999999999996,low
1767,transitive,links,0.24,low
1768,transitive,links,0.88,low
1769,transitive,links,0.4,low
1770,transitive,links,0.76,medium
1771,transitive,links,0.43999999999999995,low
1772,transitive,links,0.64,high
1773,transitive,links,0.6,medium
1774,transitive,links,0.8,medium
1775,hybrid,non-links,0.8,medium
1776,hybrid,non-links,0.76,medium
1777,hybrid,links,0.92,high
1778,hybrid,links,0.88,high
1779,hybrid,links,0.96,high
1780,hybrid,non-links,0.72,high
1781,hybrid,links,0.16000000000000003,low
1782,hybrid,links,0.52,medium
1783,hybrid,links,0.56,high
1784,hybrid,links,0.6,high
1785,hybrid,non-links,0.64,medium
1786,hybrid,links,0.48,high
1787,hybrid,links,0.4,medium
1788,hybrid,links,0.24,low
1789,hybrid,links,0.0,low
1790,hybrid,links,0.040000000000000036,low
1791,hybrid,links,0.07999999999999996,low
1792,hybrid,links,0.19999999999999996,low
1793,hybrid,links,0.43999999999999995,low
1794,hybrid,links,0.28,low
1795,hybrid,links,0.6799999999999999,medium
1796,hybrid,links,0.12,low
1797,hybrid,links,0.84,high
1798,hybrid,links,0.36,medium
1799,hybrid,links,0.31999999999999995,medium
1800,direct,non-links,0.6799999999999999,high
1801,direct,non-links,0.72,high
1802,direct,links,0.92,high
1803,direct,links,0.92,high
1804,direct,links,0.92,high
1805,direct,non-links,0.8,high
1806,direct,links,0.12,low
1807,direct,links,0.36,medium
1808,direct,links,0.56,medium
1809,direct,links,0.6,medium
1810,direct,non-links,0.76,high
1811,direct,links,0.64,medium
1812,direct,links,0.43999999999999995,medium
1813,direct,links,0.28,low
1814,direct,links,0.24,low
1815,direct,links,0.0,low
1816,direct,links,0.16000000000000003,low
1817,direct,links,0.31999999999999995,low
1818,direct,links,0.07999999999999996,low
1819,direct,links,0.19999999999999996,low
1820,direct,links,0.52,medium
1821,direct,links,0.040000000000000036,low
1822,direct,links,0.84,high
1823,direct,links,0.48,medium
1824,direct,links,0.4,medium
1825,transitive,non-links,0.48,high
1826,transitive,non-links,0.43999999999999995,high
1827,transitive,links,0.96,high
1828,transitive,links,0.92,high
1829,transitive,links,0.6799999999999999,high
1830,transitive,non-links,0.88,high
1831,transitive,links,0.4,low
1832,transitive,links,0.6,medium
1833,transitive,links,0.8,medium
1834,transitive,links,0.84,medium
1835,transitive,non-links,0.31999999999999995,high
1836,transitive,links,0.36,medium
1837,transitive,links,0.16000000000000003,medium
1838,transitive,links,0.040000000000000036,low
1839,transitive,links,0.12,low
1840,transitive,links,0.0,low
1841,transitive,links,0.07999999999999996,low
1842,transitive,links,0.19999999999999996,low
1843,transitive,links,0.72,low
1844,transitive,links,0.24,low
1845,transitive,links,0.76,medium
1846,transitive,links,0.28,low
1847,transitive,links,0.56,high
1848,transitive,links,0.52,medium
1849,transitive,links,0.64,medium
1850,hybrid,non-links,0.84,high
1851,hybrid,non-links,0.8,high
1852,hybrid,links,0.92,high
1853,hybrid,links,0.88,high
1854,hybrid,links,0.96,high
1855,hybrid,non-links,0.72,high
1856,hybrid,links,0.12,low
1857,hybrid,links,0.36,medium
1858,hybrid,links,0.43999999999999995,medium
1859,hybrid,links,0.52,medium
1860,hybrid,non-links,0.64,high
1861,hybrid,links,0.31999999999999995,medium
1862,hybrid,links,0.48,medium
1863,hybrid,links,0.6799999999999999,low
1864,hybrid,links,0.4,low
1865,hybrid,links,0.0,low
1866,hybrid,links,0.19999999999999996,low
1867,hybrid,links,0.56,low
1868,hybrid,links,0.16000000000000003,low
1869,hybrid,links,0.24,low
1870,hybrid,links,0.6,medium
1871,hybrid,links,0.040000000000000036,low
1872,hybrid,links,0.76,high
1873,hybrid,links,0.07999999999999996,medium
1874,hybrid,links,0.28,medium
1875,direct,non-links,0.76,high
1876,direct,non-links,0.72,high
1877,direct,links,0.94,high
1878,direct,links,0.94,high
1879,direct,links,0.040000000000000036,low
1880,direct,non-links,0.84,high
1881,direct,links,0.16000000000000003,low
1882,direct,links,0.4,medium
1883,direct,links,0.6,medium
1884,direct,links,0.64,medium
1885,direct,non-links,0.8,high
1886,direct,links,0.6799999999999999,high
1887,direct,links,0.48,medium
1888,direct,links,0.31999999999999995,low
1889,direct,links,0.28,low
1890,direct,links,0.19999999999999996,low
1891,direct,links,0.0,low
1892,direct,links,0.36,medium
1893,direct,links,0.12,low
1894,direct,links,0.24,low
1895,direct,links,0.56,medium
1896,direct,links,0.07999999999999996,low
1897,direct,links,0.88,high
1898,direct,links,0.52,medium
1899,direct,links,0.43999999999999995,medium
1900,transitive,non-links,0.31999999999999995,high
1901,transitive,non-links,0.24,high
1902,transitive,links,0.96,high
1903,transitive,links,0.92,high
1904,transitive,links,0.0,low
1905,transitive,non-links,0.88,high
1906,transitive,links,0.4,low
1907,transitive,links,0.64,medium
1908,transitive,links,0.76,medium
1909,transitive,links,0.72,medium
1910,transitive,non-links,0.48,high
1911,transitive,links,0.52,high
1912,transitive,links,0.19999999999999996,medium
1913,transitive,links,0.07999999999999996,low
1914,transitive,links,0.16000000000000003,low
1915,transitive,links,0.12,low
1916,transitive,links,0.040000000000000036,low
1917,transitive,links,0.28,medium
1918,transitive,links,0.84,low
1919,transitive,links,0.36,low
1920,transitive,links,0.8,medium
1921,transitive,links,0.43999999999999995,low
1922,transitive,links,0.6,high
1923,transitive,links,0.56,medium
1924,transitive,links,0.6799999999999999,medium
1925,hybrid,non-links,0.88,high
1926,hybrid,non-links,0.84,high
1927,hybrid,links,0.96,high
1928,hybrid,links,0.92,high
1929,hybrid,links,0.36,low
1930,hybrid,non-links,0.76,high
1931,hybrid,links,0.07999999999999996,low
1932,hybrid,links,0.4,medium
1933,hybrid,links,0.48,medium
1934,hybrid,links,0.56,medium
1935,hybrid,non-links,0.6799999999999999,high
1936,hybrid,links,0.31999999999999995,high
1937,hybrid,links,0.52,medium
1938,hybrid,links,0.72,low
1939,hybrid,links,0.43999999999999995,low
1940,hybrid,links,0.19999999999999996,low
1941,hybrid,links,0.0,low
1942,hybrid,links,0.6,medium
1943,hybrid,links,0.16000000000000003,low
1944,hybrid,links,0.24,low
1945,hybrid,links,0.64,medium
1946,hybrid,links,0.040000000000000036,low
1947,hybrid,links,0.8,high
1948,hybrid,links,0.12,medium
1949,hybrid,links,0.28,medium
1950,direct,non-links,0.6799999999999999,high
1951,direct,non-links,0.72,high
1952,direct,links,0.92,high
1953,direct,links,0.92,high
1954,direct,links,0.92,high
1955,direct,non-links,0.8,high
1956,direct,links,0.12,low
1957,direct,links,0.36,medium
1958,direct,links,0.56,medium
1959,direct,links,0.6,medium
1960,direct,non-links,0.76,high
1961,direct,links,0.64,medium
1962,direct,links,0.43999999999999995,medium
1963,direct,links,0.31999999999999995,low
1964,direct,links,0.28,low
1965,direct,links,0.16000000000000003,low
1966,direct,links,0.19999999999999996,low
1967,direct,links,0.0,low
1968,direct,links,0.07999999999999996,low
1969,direct,links,0.24,low
1970,direct,links,0.52,medium
1971,direct,links,0.040000000000000036,low
1972,direct,links,0.84,high
1973,direct,links,0.48,medium
1974,direct,links,0.4,medium
1975,transitive,non-links,0.8,high
1976,transitive,non-links,0.72,high
1977,transitive,links,0.96,high
1978,transitive,links,0.92,high
1979,transitive,links,0.88,high
1980,transitive,non-links,0.84,high
1981,transitive,links,0.4,low
1982,transitive,links,0.56,medium
1983,transitive,links,0.6799999999999999,medium
1984,transitive,links,0.76,medium
1985,transitive,non-links,0.31999999999999995,high
1986,transitive,links,0.36,medium
1987,transitive,links,0.0,medium
1988,transitive,links,0.12,low
1989,transitive,links,0.16000000000000003,low
1990,transitive,links,0.07999999999999996,low
1991,transitive,links,0.19999999999999996,low
1992,transitive,links,0.040000000000000036,low
1993,transitive,links,0.6,low
1994,transitive,links,0.28,low
1995,transitive,links,0.64,medium
1996,transitive,links,0.24,low
1997,transitive,links,0.48,high
1998,transitive,links,0.43999999999999995,medium
1999,transitive,links,0.52,medium
2000,hybrid,non-links,0.84,high
2001,hybrid,non-links,0.8,high
2002,hybrid,links,0.92,high
2003,hybrid,links,0.88,high
2004,hybrid,links,0.96,high
2005,hybrid,non-links,0.6799999999999999,high
2006,hybrid,links,0.16000000000000003,low
2007,hybrid,links,0.4,medium
2008,hybrid,links,0.48,medium
2009,hybrid,links,0.56,medium
2010,hybrid,non-links,0.64,high
2011,hybrid,links,0.31999999999999995,medium
2012,hybrid,links,0.43999999999999995,medium
2013,hybrid,links,0.72,low
2014,hybrid,links,0.52,low
2015,hybrid,links,0.28,low
2016,hybrid,links,0.36,low
2017,hybrid,links,0.0,low
2018,hybrid,links,0.12,low
2019,hybrid,links,0.24,low
2020,hybrid,links,0.6,medium
2021,hybrid,links,0.07999999999999996,low
2022,hybrid,links,0.76,high
2023,hybrid,links,0.040000000000000036,medium
2024,hybrid,links,0.19999999999999996,medium
2025,direct,non-links,0.8,high
2026,direct,non-links,0.76,high
2027,direct,links,0.92,high
2028,direct,links,0.92,high
2029,direct,links,0.92,high
2030,direct,non-links,0.84,high
2031,direct,links,0.07999999999999996,low
2032,direct,links,0.72,high
2033,direct,links,0.31999999999999995,low
2034,direct,links,0.4,medium
2035,direct,non-links,0.64,medium
2036,direct,links,0.48,medium
2037,direct,links,0.6799999999999999,high
2038,direct,links,0.56,medium
2039,direct,links,0.52,medium
2040,direct,links,0.0,low
2041,direct,links,0.43999999999999995,medium
2042,direct,links,0.6,medium
2043,direct,links,0.040000000000000036,low
2044,direct,links,0.24,low
2045,direct,links,0.36,medium
2046,direct,links,0.12,low
2047,direct,links,0.28,low
2048,direct,links,0.16000000000000003,low
2049,direct,links,0.19999999999999996,low
2050,transitive,non-links,0.24,high
2051,transitive,non-links,0.19999999999999996,high
2052,transitive,links,0.96,high
2053,transitive,links,0.92,high
2054,transitive,links,0.0,high
2055,transitive,non-links,0.84,high
2056,transitive,links,0.36,low
2057,transitive,links,0.64,high
2058,transitive,links,0.76,low
2059,transitive,links,0.8,medium
2060,transitive,non-links,0.48,medium
2061,transitive,links,0.52,medium
2062,transitive,links,0.31999999999999995,high
2063,transitive,links,0.12,medium
2064,transitive,links,0.16000000000000003,medium
2065,transitive,links,0.040000000000000036,low
2066,transitive,links,0.07999999999999996,medium
2067,transitive,links,0.28,medium
2068,transitive,links,0.88,low
2069,transitive,links,0.4,low
2070,transitive,links,0.72,medium
2071,transitive,links,0.43999999999999995,low
2072,transitive,links,0.6,low
2073,transitive,links,0.56,low
2074,transitive,links,0.6799999999999999,low
2075,hybrid,non-links,0.84,high
2076,hybrid,non-links,0.8,high
2077,hybrid,links,0.96,high
2078,hybrid,links,0.88,high
2079,hybrid,links,0.92,high
2080,hybrid,non-links,0.76,high
2081,hybrid,links,0.12,low
2082,hybrid,links,0.64,high
2083,hybrid,links,0.36,low
2084,hybrid,links,0.4,medium
2085,hybrid,non-links,0.6,medium
2086,hybrid,links,0.31999999999999995,medium
2087,hybrid,links,0.56,high
2088,hybrid,links,0.72,medium
2089,hybrid,links,0.48,medium
2090,hybrid,links,0.0,low
2091,hybrid,links,0.43999999999999995,medium
2092,hybrid,links,0.6799999999999999,medium
2093,hybrid,links,0.28,low
2094,hybrid,links,0.24,low
2095,hybrid,links,0.52,medium
2096,hybrid,links,0.19999999999999996,low
2097,hybrid,links,0.16000000000000003,low
2098,hybrid,links,0.040000000000000036,low
2099,hybrid,links,0.07999999999999996,low
2100,direct,non-links,0.88,high
2101,direct,non-links,0.88,high
2102,direct,links,0.88,high
2103,direct,links,0.88,high
2104,direct,links,0.88,high
2105,direct,non-links,0.48,medium
2106,direct,links,0.43999999999999995,medium
2107,direct,links,0.24,low
2108,direct,links,0.31999999999999995,low
2109,direct,links,0.4,medium
2110,direct,non-links,0.6,medium
2111,direct,links,0.28,low
2112,direct,links,0.52,medium
2113,direct,links,0.6799999999999999,high
2114,direct,links,0.72,high
2115,direct,links,0.56,medium
2116,direct,links,0.64,medium
2117,direct,links,0.76,high
2118,direct,links,0.0,low
2119,direct,links,0.16000000000000003,low
2120,direct,links,0.19999999999999996,low
2121,direct,links,0.07999999999999996,low
2122,direct,links,0.36,medium
2123,direct,links,0.12,low
2124,direct,links,0.040000000000000036,low
2125,transitive,non-links,0.88,high
2126,transitive,non-links,0.84,high
2127,transitive,links,0.96,high
2128,transitive,links,0.92,high
2129,transitive,links,0.0,high
2130,transitive,non-links,0.52,medium
2131,transitive,links,0.6,medium
2132,transitive,links,0.4,low
2133,transitive,links,0.48,low
2134,transitive,links,0.56,medium
2135,transitive,non-links,0.43999999999999995,medium
2136,transitive,links,0.36,low
2137,transitive,links,0.28,medium
2138,transitive,links,0.76,high
2139,transitive,links,0.8,high
2140,transitive,links,0.72,medium
2141,transitive,links,0.6799999999999999,medium
2142,transitive,links,0.64,high
2143,transitive,links,0.24,low
2144,transitive,links,0.16000000000000003,low
2145,transitive,links,0.31999999999999995,low
2146,transitive,links,0.19999999999999996,low
2147,transitive,links,0.07999999999999996,medium
2148,transitive,links,0.040000000000000036,low
2149,transitive,links,0.12,low
2150,hybrid,non-links,0.96,high
2151,hybrid,non-links,0.92,high
2152,hybrid,links,0.88,high
2153,hybrid,links,0.8,high
2154,hybrid,links,0.84,high
2155,hybrid,non-links,0.43999999999999995,medium
2156,hybrid,links,0.48,medium
2157,hybrid,links,0.19999999999999996,low
2158,hybrid,links,0.24,low
2159,hybrid,links,0.31999999999999995,medium
2160,hybrid,non-links,0.56,medium
2161,hybrid,links,0.12,low
2162,hybrid,links,0.52,medium
2163,hybrid,links,0.76,high
2164,hybrid,links,0.72,high
2165,hybrid,links,0.64,medium
2166,hybrid,links,0.6,medium
2167,hybrid,links,0.6799999999999999,high
2168,hybrid,links,0.07999999999999996,low
2169,hybrid,links,0.28,low
2170,hybrid,links,0.36,low
2171,hybrid,links,0.16000000000000003,low
2172,hybrid,links,0.4,medium
2173,hybrid,links,0.040000000000000036,low
2174,hybrid,links,0.0,low
2175,direct,non-links,0.64,medium
2176,direct,non-links,0.56,medium
2177,direct,links,0.48,medium
2178,direct,links,0.43999999999999995,medium
2179,direct,links,0.96,high
2180,direct,non-links,0.4,medium
2181,direct,links,0.12,low
2182,direct,links,0.07999999999999996,low
2183,direct,links,0.19999999999999996,low
2184,direct,links,0.24,low
2185,direct,non-links,0.76,high
2186,direct,links,0.31999999999999995,low
2187,direct,links,0.6799999999999999,high
2188,direct,links,0.84,high
2189,direct,links,0.88,high
2190,direct,links,0.72,high
2191,direct,links,0.8,high
2192,direct,links,0.92,high
2193,direct,links,0.28,low
2194,direct,links,0.040000000000000036,low
2195,direct,links,0.0,low
2196,direct,links,0.16000000000000003,low
2197,direct,links,0.6,medium
2198,direct,links,0.36,medium
2199,direct,links,0.52,medium
2200,transitive,non-links,0.76,medium
2201,transitive,non-links,0.43999999999999995,medium
2202,transitive,links,0.4,medium
2203,transitive,links,0.36,medium
2204,transitive,links,0.6799999999999999,high
2205,transitive,non-links,0.09999999999999998,medium
2206,transitive,links,0.19999999999999996,low
2207,transitive,links,0.09999999999999998,low
2208,transitive,links,0.09999999999999998,low
2209,transitive,links,0.0,low
2210,transitive,non-links,0.72,high
2211,transitive,links,0.31999999999999995,low
2212,transitive,links,0.6,high
2213,transitive,links,0.84,high
2214,transitive,links,0.96,high
2215,transitive,links,0.92,high
2216,transitive,links,0.8,high
2217,transitive,links,0.88,high
2218,transitive,links,0.64,low
2219,transitive,links,0.24,low
2220,transitive,links,0.09999999999999998,low
2221,transitive,links,0.48,low
2222,transitive,links,0.52,medium
2223,transitive,links,0.28,medium
2224,transitive,links,0.56,medium
2225,hybrid,non-links,0.9130434782608696,medium
2226,hybrid,non-links,0.7391304347826086,medium
2227,hybrid,links,0.4782608695652174,medium
2228,hybrid,links,0.4347826086956522,medium
2229,hybrid,links,0.9565217391304348,high
2230,hybrid,non-links,0.30434782608695654,medium
2231,hybrid,links,0.0,low
2232,hybrid,links,0.0,low
2233,hybrid,links,0.15217391304347827,low
2234,hybrid,links,0.0,low
2235,hybrid,non-links,0.6086956521739131,high
2236,hybrid,links,0.21739130434782605,low
2237,hybrid,links,0.5652173913043479,high
2238,hybrid,links,0.8695652173913043,high
2239,hybrid,links,0.8260869565217391,high
2240,hybrid,links,0.6956521739130435,high
2241,hybrid,links,0.6521739130434783,high
2242,hybrid,links,0.782608695652174,high
2243,hybrid,links,0.34782608695652173,low
2244,hybrid,links,0.0,low
2245,hybrid,links,0.15217391304347827,low
2246,hybrid,links,0.26086956521739135,low
2247,hybrid,links,0.5217391304347826,medium
2248,hybrid,links,0.0,medium
2249,hybrid,links,0.3913043478260869,medium
2250,direct,non-links,0.88,high
2251,direct,non-links,0.88,high
2252,direct,links,0.88,high
2253,direct,links,0.88,high
2254,direct,links,0.88,high
2255,direct,non-links,0.48,medium
2256,direct,links,0.43999999999999995,medium
2257,direct,links,0.24,low
2258,direct,links,0.4,medium
2259,direct,links,0.19999999999999996,low
2260,direct,non-links,0.16000000000000003,low
2261,direct,links,0.040000000000000036,low
2262,direct,links,0.56,medium
2263,direct,links,0.6799999999999999,high
2264,direct,links,0.72,high
2265,direct,links,0.6,medium
2266,direct,links,0.64,medium
2267,direct,links,0.76,high
2268,direct,links,0.0,low
2269,direct,links,0.36,medium
2270,direct,links,0.07999999999999996,low
2271,direct,links,0.12,low
2272,direct,links,0.52,medium
2273,direct,links,0.31999999999999995,low
2274,direct,links,0.28,low
2275,transitive,non-links,0.92,high
2276,transitive,non-links,0.84,high
2277,transitive,links,0.96,high
2278,transitive,links,0.88,high
2279,transitive,links,0.16000000000000003,high
2280,transitive,non-links,0.48,medium
2281,transitive,links,0.6,medium
2282,transitive,links,0.43999999999999995,low
2283,transitive,links,0.52,medium
2284,transitive,links,0.56,low
2285,transitive,non-links,0.0,low
2286,transitive,links,0.040000000000000036,low
2287,transitive,links,0.36,medium
2288,transitive,links,0.76,high
2289,transitive,links,0.8,high
2290,transitive,links,0.72,medium
2291,transitive,links,0.6799999999999999,medium
2292,transitive,links,0.64,high
2293,transitive,links,0.07999999999999996,low
2294,transitive,links,0.19999999999999996,medium
2295,transitive,links,0.4,low
2296,transitive,links,0.12,low
2297,transitive,links,0.28,medium
2298,transitive,links,0.31999999999999995,low
2299,transitive,links,0.24,low
2300,hybrid,non-links,0.96,high
2301,hybrid,non-links,0.92,high
2302,hybrid,links,0.88,high
2303,hybrid,links,0.84,high
2304,hybrid,links,0.8,high
2305,hybrid,non-links,0.43999999999999995,medium
2306,hybrid,links,0.48,medium
2307,hybrid,links,0.31999999999999995,low
2308,hybrid,links,0.36,medium
2309,hybrid,links,0.28,low
2310,hybrid,non-links,0.07999999999999996,low
2311,hybrid,links,0.0,low
2312,hybrid,links,0.56,medium
2313,hybrid,links,0.76,high
2314,hybrid,links,0.72,high
2315,hybrid,links,0.64,medium
2316,hybrid,links,0.6,medium
2317,hybrid,links,0.6799999999999999,high
2318,hybrid,links,0.040000000000000036,low
2319,hybrid,links,0.4,medium
2320,hybrid,links,0.24,low
2321,hybrid,links,0.19999999999999996,low
2322,hybrid,links,0.52,medium
2323,hybrid,links,0.12,low
2324,hybrid,links,0.16000000000000003,low
2325,direct,non-links,0.64,medium
2326,direct,non-links,0.56,medium
2327,direct,links,0.48,medium
2328,direct,links,0.43999999999999995,medium
2329,direct,links,0.96,high
2330,direct,non-links,0.4,medium
2331,direct,links,0.12,low
2332,direct,links,0.07999999999999996,low
2333,direct,links,0.16000000000000003,low
2334,direct,links,0.19999999999999996,low
2335,direct,non-links,0.76,high
2336,direct,links,0.36,medium
2337,direct,links,0.6799999999999999,high
2338,direct,links,0.84,high
2339,direct,links,0.88,high
2340,direct,links,0.72,high
2341,direct,links,0.8,high
2342,direct,links,0.92,high
2343,direct,links,0.040000000000000036,low
2344,direct,links,0.28,low
2345,direct,links,0.0,low
2346,direct,links,0.31999999999999995,low
2347,direct,links,0.6,medium
2348,direct,links,0.24,low
2349,direct,links,0.52,medium
2350,transitive,non-links,0.76,medium
2351,transitive,non-links,0.48,medium
2352,transitive,links,0.43999999999999995,medium
2353,transitive,links,0.36,medium
2354,transitive,links,0.72,high
2355,transitive,non-links,0.0,medium
2356,transitive,links,0.19999999999999996,low
2357,transitive,links,0.040000000000000036,low
2358,transitive,links,0.12,low
2359,transitive,links,0.16000000000000003,low
2360,transitive,non-links,0.6799999999999999,high
2361,transitive,links,0.31999999999999995,medium
2362,transitive,links,0.64,high
2363,transitive,links,0.88,high
2364,transitive,links,0.96,high
2365,transitive,links,0.92,high
2366,transitive,links,0.8,high
2367,transitive,links,0.84,high
2368,transitive,links,0.6,low
2369,transitive,links,0.24,low
2370,transitive,links,0.07999999999999996,low
2371,transitive,links,0.4,low
2372,transitive,links,0.52,medium
2373,transitive,links,0.28,low
2374,transitive,links,0.56,medium
2375,hybrid,non-links,0.92,medium
2376,hybrid,non-links,0.76,medium
2377,hybrid,links,0.52,medium
2378,hybrid,links,0.48,medium
2379,hybrid,links,0.96,high
2380,hybrid,non-links,0.31999999999999995,medium
2381,hybrid,links,0.19999999999999996,low
2382,hybrid,links,0.12,low
2383,hybrid,links,0.07999999999999996,low
2384,hybrid,links,0.16000000000000003,low
2385,hybrid,non-links,0.64,high
2386,hybrid,links,0.28,medium
2387,hybrid,links,0.6,high
2388,hybrid,links,0.88,high
2389,hybrid,links,0.84,high
2390,hybrid,links,0.72,high
2391,hybrid,links,0.6799999999999999,high
2392,hybrid,links,0.8,high
2393,hybrid,links,0.24,low
2394,hybrid,links,0.4,low
2395,hybrid,links,0.040000000000000036,low
2396,hybrid,links,0.43999999999999995,low
2397,hybrid,links,0.56,medium
2398,hybrid,links,0.0,low
2399,hybrid,links,0.36,medium
2400,direct,non-links,0.88,high
2401,direct,non-links,0.88,high
2402,direct,links,0.88,high
2403,direct,links,0.88,high
2404,direct,links,0.88,high
2405,direct,non-links,0.52,medium
2406,direct,links,0.48,medium
2407,direct,links,0.31999999999999995,low
2408,direct,links,0.4,medium
2409,direct,links,0.36,medium
2410,direct,non-links,0.12,low
2411,direct,links,0.07999999999999996,low
2412,direct,links,0.56,medium
2413,direct,links,0.6799999999999999,high
2414,direct,links,0.72,high
2415,direct,links,0.6,medium
2416,direct,links,0.64,medium
2417,direct,links,0.76,high
2418,direct,links,0.040000000000000036,low
2419,direct,links,0.24,low
2420,direct,links,0.28,low
2421,direct,links,0.0,low
2422,direct,links,0.43999999999999995,medium
2423,direct,links,0.19999999999999996,low
2424,direct,links,0.16000000000000003,low
2425,transitive,non-links,0.9148936170212766,high
2426,transitive,non-links,0.8297872340425532,high
2427,transitive,links,0.9574468085106383,high
2428,transitive,links,0.8723404255319149,high
2429,transitive,links,0.23404255319148937,high
2430,transitive,non-links,0.4893617021276596,medium
2431,transitive,links,0.6170212765957447,medium
2432,transitive,links,0.4042553191489362,low
2433,transitive,links,0.44680851063829785,medium
2434,transitive,links,0.5319148936170213,medium
2435,transitive,non-links,0.12765957446808507,low
