precision,recall,thresholds
0.3041958041958042,0.9329758713136729,0.06926676532037944
0.30446194225721784,0.9329758713136729,0.06990618557854793
0.30385288966725044,0.9302949061662198,0.07010359434884472
0.3041191936897458,0.9302949061662198,0.0701845013263145
0.3043859649122807,0.9302949061662198,0.07036035389267645
0.30465320456540823,0.9302949061662198,0.07044796179499718
0.30492091388400705,0.9302949061662198,0.07048807701287024
0.3051890941072999,0.9302949061662198,0.07050026531620192
0.30545774647887325,0.9302949061662198,0.07067920250331443
0.30572687224669604,0.9302949061662198,0.07068457908368085
0.30599647266313934,0.9302949061662198,0.07077396585322425
0.3062665489849956,0.9302949061662198,0.07088646106771285
0.30653710247349825,0.9302949061662198,0.07089731458775504
0.3068081343943413,0.9302949061662198,0.07113574802043324
0.3070796460176991,0.9302949061662198,0.0711732456396063
0.30646589902568644,0.9276139410187667,0.07133066801962444
0.3067375886524823,0.9276139410187667,0.07149843997003417
0.3070097604259095,0.9276139410187667,0.07160735015047587
0.30728241563055064,0.9276139410187667,0.07161707514582327
0.3075555555555556,0.9276139410187667,0.07173629411783919
0.30782918149466193,0.9276139410187667,0.07178239581028283
0.3081032947462155,0.9276139410187667,0.07178814922768773
0.3083778966131907,0.9276139410187667,0.07179782671805138
0.3086529884032114,0.9276139410187667,0.07192191578633732
0.30892857142857144,0.9276139410187667,0.07196398221654245
0.3092046470062556,0.9276139410187667,0.07205935035382902
0.3085867620751342,0.9249329758713136,0.07227648140825885
0.3088630259623993,0.9249329758713136,0.07247886496245128
0.30913978494623656,0.9249329758713136,0.0725711379597292
0.30852017937219733,0.9222520107238605,0.07261962632895873
0.3087971274685817,0.9222520107238605,0.07267262092084152
0.3090745732255166,0.9222520107238605,0.07292973488416181
0.30935251798561153,0.9222520107238605,0.07295342543687529
0.3096309630963096,0.9222520107238605,0.07297660173373684
0.3099099099099099,0.9222520107238605,0.07302000349575581
0.3101893597835888,0.9222520107238605,0.07321634944040746
0.3104693140794224,0.9222520107238605,0.07328096637054733
0.3107497741644083,0.9222520107238605,0.07331915081713562
0.31103074141048825,0.9222520107238605,0.07340449710128392
0.31131221719457014,0.9222520107238605,0.0736403764813801
0.3115942028985507,0.9222520107238605,0.07373210727663353
0.3118766999093382,0.9222520107238605,0.07377495424821426
0.3121597096188748,0.9222520107238605,0.0739503833761576
0.31244323342415986,0.9222520107238605,0.073952289065163
0.31272727272727274,0.9222520107238605,0.07397028093737562
0.3130118289353958,0.9222520107238605,0.07414942915713452
0.3132969034608379,0.9222520107238605,0.0741520936648353
0.31358249772105745,0.9222520107238605,0.07426789943046311
0.31295620437956206,0.9195710455764075,0.07427469742087486
0.3132420091324201,0.9195710455764075,0.07432987540208875
0.31352833638025596,0.9195710455764075,0.07462399712205457
0.3138151875571821,0.9195710455764075,0.0746831851202536
0.3141025641025641,0.9195710455764075,0.07471107883910531
0.31439046746104493,0.9195710455764075,0.0748586797870388
0.3146788990825688,0.9195710455764075,0.074983252680879
0.3149678604224059,0.9195710455764075,0.07518803243377843
0.31525735294117646,0.9195710455764075,0.07521794173918878
0.3155473781048758,0.9195710455764075,0.07542610340128049
0.31583793738489874,0.9195710455764075,0.07573799101020644
0.3161290322580645,0.9195710455764075,0.07574720029946057
0.31642066420664205,0.9195710455764075,0.07587432149019334
0.31671283471837486,0.9195710455764075,0.07590542104780018
0.3170055452865065,0.9195710455764075,0.07596087801705537
0.3172987974098057,0.9195710455764075,0.07600980670446927
0.3175925925925926,0.9195710455764075,0.07601359541508641
0.3178869323447637,0.9195710455764075,0.07601822098778663
0.3181818181818182,0.9195710455764075,0.0761936726552904
0.31847725162488394,0.9195710455764075,0.07636851677740948
0.3187732342007435,0.9195710455764075,0.0765346145927583
0.31906976744186044,0.9195710455764075,0.07654252368263278
0.319366852886406,0.9195710455764075,0.07656767249957128
0.3196644920782852,0.9195710455764075,0.07690552015123286
0.3199626865671642,0.9195710455764075,0.07705948103006274
0.3202614379084967,0.9195710455764075,0.07708179397130832
0.31962616822429907,0.9168900804289544,0.07730452181424435
0.3199251637043966,0.9168900804289544,0.07732063271891329
0.3202247191011236,0.9168900804289544,0.07735480727664384
0.32052483598875353,0.9168900804289544,0.07753805867699366
0.32082551594746717,0.9168900804289544,0.07783412838188762
0.3211267605633803,0.9168900804289544,0.07788715124536003
0.32142857142857145,0.9168900804289544,0.07791872288559966
0.3217309501411101,0.9168900804289544,0.07807738158610396
0.3220338983050847,0.9168900804289544,0.07814254685235815
0.3223374175306315,0.9168900804289544,0.07830345384936623
0.32264150943396225,0.9168900804289544,0.07858580078801344
0.32200188857412654,0.9142091152815014,0.07923043918138092
0.3223062381852552,0.9142091152815014,0.07925659790012221
0.3226111636707663,0.9142091152815014,0.07931588298213722
0.3229166666666667,0.9142091152815014,0.07941208854908383
0.3232227488151659,0.9142091152815014,0.07948588486210736
0.3235294117647059,0.9142091152815014,0.07977737980373131
0.3238366571699905,0.9142091152815014,0.07996192712877874
0.3231939163498099,0.9115281501340483,0.08015217428552392
0.3235014272121789,0.9115281501340483,0.0802789610811015
0.3238095238095238,0.9115281501340483,0.08054713067159551
0.32411820781696854,0.9115281501340483,0.08071782134270129
0.3244274809160305,0.9115281501340483,0.0809888580773393
0.3237822349570201,0.9088471849865952,0.08099682121201043
0.3240917782026769,0.9088471849865952,0.08109847502432092
0.3244019138755981,0.9088471849865952,0.0811613878417701
0.32471264367816094,0.9088471849865952,0.08121610568793797
0.32502396931927136,0.9088471849865952,0.08123107316007667
0.3253358925143954,0.9088471849865952,0.08126504783469939
0.3256484149855908,0.9088471849865952,0.08171720548047211
0.32596153846153847,0.9088471849865952,0.08186608241014069
0.3262752646775746,0.9088471849865952,0.08195074403271793
0.3265895953757225,0.9088471849865952,0.08204692542282595
0.32690453230472516,0.9088471849865952,0.08214645613922246
0.32722007722007723,0.9088471849865952,0.08216306113485777
0.32753623188405795,0.9088471849865952,0.08230878408926744
0.327852998065764,0.9088471849865952,0.08231240264777265
0.3281703775411423,0.9088471849865952,0.08250622506672564
0.32848837209302323,0.9088471849865952,0.08251995176167255
0.3288069835111542,0.9088471849865952,0.08252438460700047
0.329126213592233,0.9088471849865952,0.08260502335434187
0.3294460641399417,0.9088471849865952,0.08262309092968925
0.32976653696498054,0.9088471849865952,0.08275670154565024
0.33008763388510226,0.9088471849865952,0.0833238005163792
0.3304093567251462,0.9088471849865952,0.08364593987505049
0.3307317073170732,0.9088471849865952,0.0836971194669311
0.3310546875,0.9088471849865952,0.08374952077396651
0.3313782991202346,0.9088471849865952,0.08383750058059275
0.33170254403131116,0.9088471849865952,0.08388548772625375
0.33202742409402547,0.9088471849865952,0.08395837441824693
0.3323529411764706,0.9088471849865952,0.08398345366859009
0.3326790971540726,0.9088471849865952,0.08425935372020829
0.3330058939096267,0.9088471849865952,0.08431137137066726
0.3333333333333333,0.9088471849865952,0.084326155048107
0.33366141732283466,0.9088471849865952,0.0843792254213333
0.33399014778325126,0.9088471849865952,0.08442427872326431
0.3343195266272189,0.9088471849865952,0.08463867902759195
0.33464955577492594,0.9088471849865952,0.08464800737351592
0.3349802371541502,0.9088471849865952,0.08487978992959445
0.3353115727002967,0.9088471849865952,0.08512515828009301
0.33564356435643566,0.9088471849865952,0.08535821497541425
0.33597621407333994,0.9088471849865952,0.08541233232719564
0.3353174603174603,0.9061662198391421,0.0854260983864269
0.3356504468718967,0.9061662198391421,0.08563278708463325
0.3359840954274354,0.9061662198391421,0.08570623349064378
0.336318407960199,0.9061662198391421,0.08575960437824913
0.33665338645418325,0.9061662198391421,0.08591812736189323
0.3369890329012961,0.9061662198391421,0.0860576717360961
0.3373253493013972,0.9061662198391421,0.08616442745338702
0.33766233766233766,0.9061662198391421,0.08662937013751651
0.338,0.9061662198391421,0.08667851393087865
0.3383383383383383,0.9061662198391421,0.08667907018134509
0.3376753507014028,0.903485254691689,0.08674212476353739
0.33801404212637914,0.903485254691689,0.08689493540487998
0.3373493975903614,0.900804289544236,0.08692991129679892
0.33768844221105526,0.900804289544236,0.08694431003140368
0.3380281690140845,0.900804289544236,0.08695987071801208
0.338368580060423,0.900804289544236,0.0871865854880774
0.3387096774193548,0.900804289544236,0.08719361825173719
0.33905146316851664,0.900804289544236,0.08729778519452137
0.3393939393939394,0.900804289544236,0.08730326093443062
0.33872598584428715,0.8981233243967829,0.08746958647303034
0.3390688259109312,0.8981233243967829,0.08753838377776862
0.3394123606889564,0.8981233243967829,0.08772386201688809
0.33975659229208927,0.8981233243967829,0.08778218285647162
0.3401015228426396,0.8981233243967829,0.08791526313623654
0.3404471544715447,0.8981233243967829,0.0879338836297385
0.340793489318413,0.8981233243967829,0.08827127982286959
0.3411405295315682,0.8981233243967829,0.08838683559186038
0.3414882772680938,0.8981233243967829,0.08853335331777437
0.34183673469387754,0.8981233243967829,0.08857982591255048
0.3421859039836568,0.8981233243967829,0.08885807864134722
0.3425357873210634,0.8981233243967829,0.08897141681092893
0.3428863868986694,0.8981233243967829,0.08900013910497893
0.3432377049180328,0.8981233243967829,0.08931507944287617
0.3435897435897436,0.8981233243967829,0.0893279487233223
0.34394250513347024,0.8981233243967829,0.08942155771319261
0.3442959917780062,0.8981233243967829,0.08962339797179847
0.3446502057613169,0.8981233243967829,0.09029933749975318
0.345005149330587,0.8981233243967829,0.0905450199969548
0.34536082474226804,0.8981233243967829,0.09054700460898225
0.3457172342621259,0.8981233243967829,0.09055758141535791
0.34607438016528924,0.8981233243967829,0.0906188638805544
0.34643226473629785,0.8981233243967829,0.09069904544882176
0.34575569358178054,0.8954423592493298,0.09110833313845014
0.3450777202072539,0.8927613941018767,0.09112901187293106
0.3454356846473029,0.8927613941018767,0.09124958197341856
0.34475597092419524,0.8900804289544236,0.09125918753735061
0.34511434511434513,0.8900804289544236,0.09135902660823271
0.34547346514047866,0.8900804289544236,0.0914209913169096
0.3458333333333333,0.8900804289544236,0.09148295560517535
0.34515119916579773,0.8873994638069705,0.09148764011554236
0.3455114822546973,0.8873994638069705,0.0916932156476267
0.3458725182863114,0.8873994638069705,0.09170386569684862
0.34623430962343094,0.8873994638069705,0.09189629071321515
0.34659685863874345,0.8873994638069705,0.09196313308664292
0.3469601677148847,0.8873994638069705,0.09261145978068762
0.3462749213011542,0.8847184986595175,0.09267405059019683
0.34663865546218486,0.8847184986595175,0.09274559917215028
0.3470031545741325,0.8847184986595175,0.09294163319400356
0.3473684210526316,0.8847184986595175,0.09294223842462015
0.34773445732349845,0.8847184986595175,0.09305934454253817
0.34810126582278483,0.8847184986595175,0.09307678399502933
0.3484688489968321,0.8847184986595175,0.0930775351009301
0.3488372093023256,0.8847184986595175,0.09312773605721
0.3492063492063492,0.8847184986595175,0.09324594507558777
0.3495762711864407,0.8847184986595175,0.09328845889853472
0.34994697773064687,0.8847184986595175,0.0934144277285155
0.3503184713375796,0.8847184986595175,0.09359051490359797
0.35069075451647186,0.8847184986595175,0.09371774174573647
0.35106382978723405,0.8847184986595175,0.09376074257509572
0.3514376996805112,0.8847184986595175,0.09394135433868425
0.35074626865671643,0.8820375335120644,0.09404983262366093
0.3511205976520811,0.8820375335120644,0.09406869419301714
0.35149572649572647,0.8820375335120644,0.09425621276599837
0.3518716577540107,0.8820375335120644,0.09430455188065266
0.3511777301927195,0.8793565683646113,0.09433820254868103
0.3515541264737406,0.8793565683646113,0.09447944359805735
0.351931330472103,0.8793565683646113,0.0947466106473855
0.3523093447905478,0.8793565683646113,0.09479115035378627
0.35268817204301073,0.8793565683646113,0.09492970501853716
0.35306781485468247,0.8793565683646113,0.09500331280020022
0.35237068965517243,0.8766756032171582,0.09515952110241838
0.35275080906148865,0.8766756032171582,0.09519738419500318
0.3531317494600432,0.8766756032171582,0.0952494498847852
0.3535135135135135,0.8766756032171582,0.0954899499750808
0.3538961038961039,0.8766756032171582,0.09564431395890882
0.3542795232936078,0.8766756032171582,0.09590006642459242
0.3546637744034707,0.8766756032171582,0.09600393329913405
0.3550488599348534,0.8766756032171582,0.09603724824251679
0.35543478260869565,0.8766756032171582,0.09604725399146777
0.3558215451577802,0.8766756032171582,0.09619981143991581
0.355119825708061,0.8739946380697051,0.09636664668435863
0.3555070883315158,0.8739946380697051,0.09648654496719238
0.3558951965065502,0.8739946380697051,0.09655591470237851
0.35628415300546445,0.8739946380697051,0.09667778354821355
0.35667396061269147,0.8739946380697051,0.09675597416004195
0.35706462212486306,0.8739946380697051,0.09682223656384042
0.3574561403508772,0.8739946380697051,0.09690233824277028
0.3578485181119649,0.8739946380697051,0.09695637942435985
0.35824175824175825,0.8739946380697051,0.09717075066722251
0.3586358635863586,0.8739946380697051,0.09721780912077475
0.3590308370044053,0.8739946380697051,0.09721829181891681
0.35942668136714445,0.8739946380697051,0.09753534197871602
0.3598233995584989,0.8739946380697051,0.09782551999727733
0.3602209944751381,0.8739946380697051,0.09783474854368047
0.3606194690265487,0.8739946380697051,0.09784450955782456
0.3610188261351052,0.8739946380697051,0.09809197713808672
0.3614190687361419,0.8739946380697051,0.09825699311222418
0.36182019977802443,0.8739946380697051,0.09870929362416576
0.3622222222222222,0.8739946380697051,0.09890191603790997
0.36262513904338156,0.8739946380697051,0.09890981613492825
0.36302895322939865,0.8739946380697051,0.0990623378014651
0.3634336677814939,0.8739946380697051,0.0991543796279391
0.3638392857142857,0.8739946380697051,0.09916575794110298
0.3642458100558659,0.8739946380697051,0.09922071260057377
0.36465324384787473,0.8739946380697051,0.09924741374978185
0.3650615901455767,0.8739946380697051,0.09929929107435011
0.36434977578475336,0.871313672922252,0.09942197330290664
0.36475869809203143,0.871313672922252,0.09947793071679385
0.3651685393258427,0.871313672922252,0.09948576736175056
0.3655793025871766,0.871313672922252,0.09964639816575084
0.36599099099099097,0.871313672922252,0.09966833263611205
0.3664036076662909,0.871313672922252,0.09976864289026628
